Chr	Start	End	Strand	Gene	TriadGrp
chr3A	168210647	168213786	+	TraesJUL3A03G01378060	2636
chr3A	168286026	168292642	+	TraesJUL3A03G01378090	8201
chr3A	168700424	168710456	-	TraesJUL3A03G01378210	15538
chr3A	168936893	168937815	+	TraesJUL3A03G01378350	9246
chr3A	169157370	169177428	+	TraesJUL3A03G01378400	15717
chr3A	170315232	170317913	+	TraesJUL3A03G01378640	372
chr3A	170320313	170328755	+	TraesJUL3A03G01378660	4017
chr3A	170329331	170335112	-	TraesJUL3A03G01378670	10287
chr3A	171630686	171631289	+	TraesJUL3A03G01379010	8040
chr3A	171634228	171637906	+	TraesJUL3A03G01379020	14766
chr3A	172784693	172787362	+	TraesJUL3A03G01379280	14687
chr3A	172784693	172787362	+	TraesJUL3A03G01379280	14687
chr3A	173922643	173927800	+	TraesJUL3A03G01379710	14688
chr3A	174311933	174313665	+	TraesJUL3A03G01379790	1440
chr3A	174320119	174324843	-	TraesJUL3A03G01379800	5635
chr3A	174325150	174330966	+	TraesJUL3A03G01379810	10009
chr3A	174406721	174412170	-	TraesJUL3A03G01379840	11367
chr3A	177863061	177866859	-	TraesJUL3A03G01380360	1711
chr3A	177867592	177871716	-	TraesJUL3A03G01380380	15416
chr3A	177867592	177871716	-	TraesJUL3A03G01380380	15416
chr3A	177867592	177871716	-	TraesJUL3A03G01380380	15416
chr3A	178851911	178857946	-	TraesJUL3A03G01380610	9044
chr3A	178859476	178865245	-	TraesJUL3A03G01380620	3989
chr3A	179714082	179715546	+	TraesJUL3A03G01381020	18199
chr3A	179723966	179725090	+	TraesJUL3A03G01381050	17299
chr3A	179868645	179869761	+	TraesJUL3A03G01381100	17300
chr3A	180090475	180096924	+	TraesJUL3A03G01381230	1137
chr3A	180227821	180234580	-	TraesJUL3A03G01381280	12624
chr3A	180264248	180265121	+	TraesJUL3A03G01381300	13351
chr3A	180585607	180587767	+	TraesJUL3A03G01381450	3039
chr3A	181990505	181993275	-	TraesJUL3A03G01381770	16844
chr3A	183299652	183305112	+	TraesJUL3A03G01381950	2742
chr3A	183308877	183310266	-	TraesJUL3A03G01381970	6869
chr3A	185925567	185929363	+	TraesJUL3A03G01382550	11502
chr3A	186080381	186081904	+	TraesJUL3A03G01382650	1524
chr3A	186895050	186903539	-	TraesJUL3A03G01382910	5626
chr3A	187118837	187121929	-	TraesJUL3A03G01382940	9282
chr3A	187245517	187251596	+	TraesJUL3A03G01383020	9200
chr3A	187252057	187254279	+	TraesJUL3A03G01383030	4008
chr3A	187997445	187999459	-	TraesJUL3A03G01383150	17481
chr3A	194148553	194150225	+	TraesJUL3A03G01384160	4754
chr3A	194151835	194157847	-	TraesJUL3A03G01384170	5000
chr3A	195016452	195019355	-	TraesJUL3A03G01384360	17125
chr3A	195019772	195027060	-	TraesJUL3A03G01384370	17170
chr3A	195680952	195681861	+	TraesJUL3A03G01384490	8930
chr3A	195817316	195824764	-	TraesJUL3A03G01384570	10002
chr3A	198323989	198327862	-	TraesJUL3A03G01385050	4985
chr3A	200523989	200535503	-	TraesJUL3A03G01385430	12221
chr3A	200523989	200535503	-	TraesJUL3A03G01385430	12221
chr3A	201858677	201861693	-	TraesJUL3A03G01385840	508
chr3A	203701721	203705084	-	TraesJUL3A03G01386190	472
chr3A	204163838	204175401	+	TraesJUL3A03G01386340	16051
chr3A	204176454	204179848	+	TraesJUL3A03G01386350	13664
chr3A	204445453	204450767	+	TraesJUL3A03G01386410	5762
chr3A	204451698	204460247	-	TraesJUL3A03G01386420	10698
chr3A	205164983	205179581	+	TraesJUL3A03G01386540	17969
chr3A	205392756	205393753	-	TraesJUL3A03G01386600	15634
chr3A	206819276	206823481	+	TraesJUL3A03G01386910	2441
chr3A	206819276	206823481	+	TraesJUL3A03G01386910	2441
chr3A	207455370	207459445	-	TraesJUL3A03G01387060	10293
chr3A	207816213	207822211	-	TraesJUL3A03G01387110	3169
chr3A	208671518	208673059	+	TraesJUL3A03G01387260	8509
chr3A	208671518	208673059	+	TraesJUL3A03G01387260	8509
chr3A	210446466	210447635	+	TraesJUL3A03G01387560	1664
chr3A	210469566	210476734	+	TraesJUL3A03G01387580	5546
chr3A	210477066	210478564	-	TraesJUL3A03G01387590	2147
chr3A	211553868	211558134	-	TraesJUL3A03G01387860	3045
chr3A	212933042	212945844	-	TraesJUL3A03G01388130	9831
chr3A	213766357	213777249	+	TraesJUL3A03G01388300	2380
chr3A	213819768	213827719	-	TraesJUL3A03G01388360	3152
chr3A	215560842	215566198	+	TraesJUL3A03G01388660	9832
chr3A	216755596	216757041	+	TraesJUL3A03G01388850	8409
chr3A	216767862	216770837	+	TraesJUL3A03G01388870	8408
chr3A	216771252	216776453	-	TraesJUL3A03G01388880	3763
chr3A	216955874	216958678	+	TraesJUL3A03G01388920	8377
chr3A	216989408	217006607	+	TraesJUL3A03G01388960	7509
chr3A	217003849	217006100	-	TraesJUL3A03G01388970	18061
chr3A	217141369	217143233	+	TraesJUL3A03G01389090	18082
chr3A	217152135	217161143	-	TraesJUL3A03G01389120	1538
chr3A	217154186	217156083	+	TraesJUL3A03G01389130	18083
chr3A	217161349	217166056	+	TraesJUL3A03G01389140	3953
chr3A	217166265	217169866	-	TraesJUL3A03G01389150	18129
chr3A	217555435	217567336	+	TraesJUL3A03G01389270	16683
chr3A	217717701	217722637	-	TraesJUL3A03G01389370	14531
chr3A	218324927	218329609	+	TraesJUL3A03G01389410	4107
chr3A	218524177	218525885	+	TraesJUL3A03G01389600	7906
chr3A	218575185	218578627	-	TraesJUL3A03G01389650	5347
chr3A	219175656	219179595	-	TraesJUL3A03G01389850	5333
chr3A	219185904	219190105	-	TraesJUL3A03G01389870	1007
chr3A	219852330	219871993	-	TraesJUL3A03G01390030	2720
chr3A	220424627	220434031	-	TraesJUL3A03G01390200	5753
chr3A	220870419	220871110	+	TraesJUL3A03G01390300	1517
chr3A	220871991	220874545	-	TraesJUL3A03G01390310	13420
chr3A	221004113	221006369	-	TraesJUL3A03G01390330	9647
chr3A	221739976	221746685	-	TraesJUL3A03G01390560	6102
chr3A	222700481	222709102	-	TraesJUL3A03G01390710	16713
chr3A	224158377	224162376	-	TraesJUL3A03G01391080	9908
chr3A	224432560	224434476	+	TraesJUL3A03G01391180	1248
chr3A	224446532	224455613	-	TraesJUL3A03G01391230	16712
chr3A	224446532	224455613	-	TraesJUL3A03G01391230	16712
chr3A	224446532	224455613	-	TraesJUL3A03G01391230	16712
chr3A	224912110	224935078	+	TraesJUL3A03G01391300	5191
chr3A	225106176	225110166	+	TraesJUL3A03G01391340	3325
chr3A	225434641	225435735	-	TraesJUL3A03G01391420	7255
chr3A	226668013	226677387	+	TraesJUL3A03G01391560	9573
chr3A	226771434	226774414	+	TraesJUL3A03G01391600	2662
chr3A	226774457	226780005	-	TraesJUL3A03G01391610	10608
chr3A	226934223	226938658	-	TraesJUL3A03G01391710	6476
chr3A	227068857	227071555	-	TraesJUL3A03G01391760	6211
chr3A	227068857	227071555	-	TraesJUL3A03G01391760	6211
chr3A	227673969	227676233	+	TraesJUL3A03G01391900	1482
chr3A	228663699	228665750	+	TraesJUL3A03G01392020	6745
chr3A	228730968	228734085	+	TraesJUL3A03G01392040	3406
chr3A	228734590	228739004	-	TraesJUL3A03G01392050	11055
chr3A	229817253	229819168	-	TraesJUL3A03G01392230	6871
chr3A	230840333	230847078	+	TraesJUL3A03G01392450	2793
chr3A	230847466	230848694	-	TraesJUL3A03G01392470	111
chr3A	230863505	230867243	-	TraesJUL3A03G01392520	12692
chr3A	230957988	230960065	-	TraesJUL3A03G01392540	2887
chr3A	230957988	230960065	-	TraesJUL3A03G01392540	2887
chr3A	231367052	231373167	-	TraesJUL3A03G01392630	5278
chr3A	232423556	232435721	+	TraesJUL3A03G01392740	6367
chr3A	233248131	233259351	+	TraesJUL3A03G01392910	2333
chr3A	235033522	235035459	-	TraesJUL3A03G01393080	17929
chr3A	236541198	236549197	+	TraesJUL3A03G01393230	2377
chr3A	237039455	237041956	-	TraesJUL3A03G01393380	8195
chr3A	238294479	238299289	-	TraesJUL3A03G01393560	9566
chr3A	239203819	239205432	+	TraesJUL3A03G01393670	1739
chr3A	241363640	241371505	-	TraesJUL3A03G01394010	7362
chr3A	242107601	242108406	-	TraesJUL3A03G01394130	1472
chr3A	244463751	244470335	+	TraesJUL3A03G01394690	1275
chr3A	244474688	244475389	-	TraesJUL3A03G01394710	743
chr3A	244925803	244946175	-	TraesJUL3A03G01394820	11472
chr3A	247781034	247795055	-	TraesJUL3A03G01395200	15381
chr3A	249474041	249497167	+	TraesJUL3A03G01395380	16717
chr3A	252770545	252773529	-	TraesJUL3A03G01395860	12063
chr3A	253250610	253254155	-	TraesJUL3A03G01395970	16634
chr3A	253255906	253257272	-	TraesJUL3A03G01395980	1851
chr3A	253260383	253265756	-	TraesJUL3A03G01395990	14490
chr3A	255221132	255224659	+	TraesJUL3A03G01396140	6625
chr3A	256880145	256884199	+	TraesJUL3A03G01396440	10272
chr3A	257693231	257696630	+	TraesJUL3A03G01396560	2719
chr3A	258989472	258996528	-	TraesJUL3A03G01396690	11343
chr3A	270407298	270412803	-	TraesJUL3A03G01398360	11344
chr3A	276115370	276147775	+	TraesJUL3A03G01399290	2571
chr3A	278474556	278479534	+	TraesJUL3A03G01399660	13518
chr3A	286523187	286553389	+	TraesJUL3A03G01400830	15751
chr3A	286523187	286553389	+	TraesJUL3A03G01400830	15751
chr3A	344436317	344441395	-	TraesJUL3A03G01412000	5274
chr3A	345033502	345034932	-	TraesJUL3A03G01412150	793
chr3A	348277111	348301099	-	TraesJUL3A03G01412790	6771
chr3A	348810576	348814853	-	TraesJUL3A03G01412860	11359
chr3A	349412286	349414240	+	TraesJUL3A03G01413060	2052
chr3A	366392890	366412554	+	TraesJUL3A03G01416050	5791
chr3A	368856218	368859784	+	TraesJUL3A03G01416500	2846
chr3A	369829378	369834697	+	TraesJUL3A03G01416610	8462
chr3A	371651788	371657630	+	TraesJUL3A03G01416900	15338
chr3A	371851978	371859393	-	TraesJUL3A03G01416960	14603
chr3A	372338272	372341954	-	TraesJUL3A03G01417100	1182
chr3A	372426646	372434979	-	TraesJUL3A03G01417150	12487
chr3A	373276696	373277760	-	TraesJUL3A03G01417280	10254
chr3A	373276696	373277760	-	TraesJUL3A03G01417280	10254
chr3A	373583326	373584784	+	TraesJUL3A03G01417340	12742
chr3A	373584733	373590505	-	TraesJUL3A03G01417350	15337
chr3A	373584733	373590505	-	TraesJUL3A03G01417350	15337
chr3A	374986923	374989720	-	TraesJUL3A03G01417570	17475
chr3A	375337248	375340324	-	TraesJUL3A03G01417720	3928
chr3A	375685304	375689884	+	TraesJUL3A03G01417810	4343
chr3A	375690163	375693215	-	TraesJUL3A03G01417820	12415
chr3A	376200301	376203342	+	TraesJUL3A03G01417960	4950
chr3A	376233848	376238845	-	TraesJUL3A03G01417990	5257
chr3A	376968425	376972748	-	TraesJUL3A03G01418160	15667
chr3A	376968425	376972748	-	TraesJUL3A03G01418160	15667
chr3A	379395096	379397813	-	TraesJUL3A03G01418580	2841
chr3A	380567580	380583247	+	TraesJUL3A03G01418720	10391
chr3A	381194774	381198097	+	TraesJUL3A03G01418780	6084
chr3A	381295107	381300005	-	TraesJUL3A03G01418800	7665
chr3A	382168172	382176059	+	TraesJUL3A03G01418960	14495
chr3A	382168172	382176059	+	TraesJUL3A03G01418960	14495
chr3A	383007060	383011404	+	TraesJUL3A03G01419150	2238
chr3A	383011429	383014330	+	TraesJUL3A03G01419160	2557
chr3A	383016384	383023913	-	TraesJUL3A03G01419170	5509
chr3A	384387147	384391965	-	TraesJUL3A03G01419370	15716
chr3A	384956994	384959695	+	TraesJUL3A03G01419440	5205
chr3A	385220283	385222550	+	TraesJUL3A03G01419490	1430
chr3A	386089222	386113550	-	TraesJUL3A03G01419590	15394
chr3A	387084376	387085830	+	TraesJUL3A03G01419720	973
chr3A	387210313	387211420	+	TraesJUL3A03G01419790	16825
chr3A	387733426	387734548	-	TraesJUL3A03G01419920	3396
chr3A	388523676	388529245	+	TraesJUL3A03G01420090	1890
chr3A	388571945	388579522	-	TraesJUL3A03G01420120	11688
chr3A	389543924	389548714	+	TraesJUL3A03G01420310	5912
chr3A	389548769	389549971	-	TraesJUL3A03G01420320	2497
chr3A	389550527	389552790	-	TraesJUL3A03G01420330	14129
chr3A	389907832	389913753	-	TraesJUL3A03G01420410	17060
chr3A	390560176	390564191	+	TraesJUL3A03G01420550	6744
chr3A	390566113	390570129	-	TraesJUL3A03G01420560	16116
chr3A	391580053	391584286	-	TraesJUL3A03G01420740	1220
chr3A	392574314	392579646	+	TraesJUL3A03G01420910	11540
chr3A	392581229	392588223	+	TraesJUL3A03G01420920	13640
chr3A	392820059	392822064	-	TraesJUL3A03G01420950	10428
chr3A	394056469	394057690	+	TraesJUL3A03G01421200	5338
chr3A	394058302	394061658	-	TraesJUL3A03G01421210	2549
chr3A	394903049	394909586	+	TraesJUL3A03G01421290	13495
chr3A	395854750	395868962	+	TraesJUL3A03G01421470	6590
chr3A	396450558	396480675	+	TraesJUL3A03G01421560	9231
chr3A	396966628	396968993	+	TraesJUL3A03G01421670	3683
chr3A	396970341	396973279	-	TraesJUL3A03G01421680	8813
chr3A	397453636	397454700	-	TraesJUL3A03G01421770	1986
chr3A	397503627	397504365	-	TraesJUL3A03G01421790	361
chr3A	398292101	398293395	-	TraesJUL3A03G01421850	15200
chr3A	398293286	398300845	-	TraesJUL3A03G01421860	4555
chr3A	398969668	398976837	+	TraesJUL3A03G01421900	18025
chr3A	400027024	400045869	+	TraesJUL3A03G01422090	13486
chr3A	400838355	400840659	-	TraesJUL3A03G01422260	2613
chr3A	401539480	401541200	+	TraesJUL3A03G01422390	12786
chr3A	402737577	402744760	+	TraesJUL3A03G01422560	12553
chr3A	404185626	404189655	+	TraesJUL3A03G01422790	5160
chr3A	404189663	404193228	-	TraesJUL3A03G01422800	2514
chr3A	405485096	405488375	+	TraesJUL3A03G01423070	2809
chr3A	405485096	405488375	+	TraesJUL3A03G01423070	2809
chr3A	405506777	405509322	+	TraesJUL3A03G01423100	937
chr3A	406629943	406635208	+	TraesJUL3A03G01423400	8680
chr3A	406747791	406749564	+	TraesJUL3A03G01423430	13572
chr3A	406905619	406906755	-	TraesJUL3A03G01423500	6531
chr3A	406905619	406906755	-	TraesJUL3A03G01423500	6531
chr3A	406905619	406906755	-	TraesJUL3A03G01423500	6531
chr3A	407200609	407205472	-	TraesJUL3A03G01423540	2959
chr3A	407438176	407438995	-	TraesJUL3A03G01423630	1222
chr3A	407438176	407438995	-	TraesJUL3A03G01423630	1222
chr3A	408270680	408271994	-	TraesJUL3A03G01423700	5609
chr3A	409006029	409011186	+	TraesJUL3A03G01423870	3902
chr3A	409317435	409322443	-	TraesJUL3A03G01423930	1098
chr3A	409323385	409338091	-	TraesJUL3A03G01423940	11980
chr3A	411438750	411443402	+	TraesJUL3A03G01424300	1657
chr3A	412274606	412281689	-	TraesJUL3A03G01424440	17666
chr3A	413720290	413729623	-	TraesJUL3A03G01424650	2909
chr3A	414775636	414780728	+	TraesJUL3A03G01424870	7651
chr3A	416119036	416123980	+	TraesJUL3A03G01425110	1895
chr3A	418332017	418333875	-	TraesJUL3A03G01425540	4376
chr3A	418399950	418404522	-	TraesJUL3A03G01425550	5717
chr3A	418671966	418673245	-	TraesJUL3A03G01425640	10044
chr3A	418686240	418711597	-	TraesJUL3A03G01425650	3197
chr3A	419016879	419020925	-	TraesJUL3A03G01425680	7955
chr3A	419016879	419020925	-	TraesJUL3A03G01425680	7955
chr3A	419016879	419020925	-	TraesJUL3A03G01425680	7955
chr3A	420140727	420144495	+	TraesJUL3A03G01425820	2883
chr3A	420740594	420748915	-	TraesJUL3A03G01425910	6629
chr3A	422854122	422860894	-	TraesJUL3A03G01426310	13356
chr3A	424000761	424002937	-	TraesJUL3A03G01426520	13756
chr3A	425105741	425113985	+	TraesJUL3A03G01426690	6624
chr3A	426407099	426411020	+	TraesJUL3A03G01426880	12137
chr3A	426722183	426731271	-	TraesJUL3A03G01426910	6489
chr3A	427559469	427565719	-	TraesJUL3A03G01427100	14201
chr3A	429007655	429011756	-	TraesJUL3A03G01427360	12628
chr3A	429296262	429304936	-	TraesJUL3A03G01427420	9203
chr3A	431454337	431463018	+	TraesJUL3A03G01427820	7363
chr3A	431468226	431472844	-	TraesJUL3A03G01427850	2831
chr3A	432028566	432034433	+	TraesJUL3A03G01427890	13355
chr3A	432162751	432167524	-	TraesJUL3A03G01427970	12324
chr3A	432866454	432869565	-	TraesJUL3A03G01428110	8720
chr3A	433029916	433032162	+	TraesJUL3A03G01428180	3403
chr3A	433514284	433518315	-	TraesJUL3A03G01428320	11255
chr3A	434375763	434379005	-	TraesJUL3A03G01428510	9345
chr3A	434421217	434426699	-	TraesJUL3A03G01428540	15616
chr3A	435599742	435607595	-	TraesJUL3A03G01428770	9084
chr3A	435599742	435607595	-	TraesJUL3A03G01428770	9084
chr3A	435817937	435818906	+	TraesJUL3A03G01428790	11461
chr3A	435863042	435866253	-	TraesJUL3A03G01428800	16773
chr3A	436004034	436005910	-	TraesJUL3A03G01428830	16839
chr3A	436751190	436752738	+	TraesJUL3A03G01428880	16543
chr3A	436996213	436997705	-	TraesJUL3A03G01428950	16016
chr3A	437558029	437558555	-	TraesJUL3A03G01429030	8383
chr3A	437558029	437558555	-	TraesJUL3A03G01429030	8383
chr3A	438098444	438100862	+	TraesJUL3A03G01429100	16824
chr3A	438219928	438225547	+	TraesJUL3A03G01429110	4246
chr3A	438329130	438331613	+	TraesJUL3A03G01429160	17207
chr3A	438340153	438342478	+	TraesJUL3A03G01429170	17206
chr3A	438587252	438590109	+	TraesJUL3A03G01429230	17210
chr3A	438797627	438806426	-	TraesJUL3A03G01429290	16177
chr3A	439822322	439826800	+	TraesJUL3A03G01429380	5307
chr3A	440880572	440887484	+	TraesJUL3A03G01429600	15817
chr3A	440967181	440973246	+	TraesJUL3A03G01429650	14502
chr3A	441180813	441181964	-	TraesJUL3A03G01429700	7286
chr3A	441350157	441350932	-	TraesJUL3A03G01429750	1563
chr3A	441350157	441350932	-	TraesJUL3A03G01429750	1563
chr3A	441462426	441463978	+	TraesJUL3A03G01429780	17718
chr3A	441464109	441477885	-	TraesJUL3A03G01429790	3512
chr3A	441464109	441477885	-	TraesJUL3A03G01429790	3512
chr3A	441719839	441722205	-	TraesJUL3A03G01429850	15742
chr3A	441739810	441740672	+	TraesJUL3A03G01429860	186
chr3A	441739810	441740672	+	TraesJUL3A03G01429860	186
chr3A	441746768	441752275	+	TraesJUL3A03G01429890	9625
chr3A	441746768	441752275	+	TraesJUL3A03G01429890	9625
chr3A	441756759	441757618	-	TraesJUL3A03G01429900	14590
chr3A	441807559	441809973	-	TraesJUL3A03G01429920	13725
chr3A	441937642	441941704	+	TraesJUL3A03G01429980	10394
chr3A	441943614	441948213	-	TraesJUL3A03G01429990	7562
chr3A	442135831	442137051	-	TraesJUL3A03G01430020	17882
chr3A	442196177	442200128	-	TraesJUL3A03G01430040	10464
chr3A	442981619	442988679	+	TraesJUL3A03G01430220	14654
chr3A	443170302	443173708	+	TraesJUL3A03G01430240	14652
chr3A	443174542	443176590	+	TraesJUL3A03G01430250	14411
chr3A	443176642	443178672	-	TraesJUL3A03G01430260	1463
chr3A	443305092	443315367	-	TraesJUL3A03G01430280	6322
chr3A	443436105	443440093	+	TraesJUL3A03G01430310	15041
chr3A	443447082	443450693	+	TraesJUL3A03G01430320	8905
chr3A	443451303	443458906	-	TraesJUL3A03G01430330	13498
chr3A	443451303	443458906	-	TraesJUL3A03G01430330	13498
chr3A	443778560	443788475	+	TraesJUL3A03G01430400	12473
chr3A	443787243	443787847	-	TraesJUL3A03G01430410	1187
chr3A	444395408	444396488	-	TraesJUL3A03G01430520	12250
chr3A	445029973	445033587	-	TraesJUL3A03G01430600	16240
chr3A	445506313	445519434	-	TraesJUL3A03G01430650	16174
chr3A	446064597	446065005	-	TraesJUL3A03G01430760	1712
chr3A	446065387	446067015	+	TraesJUL3A03G01430770	3739
chr3A	446206443	446212183	+	TraesJUL3A03G01430830	7648
chr3A	446658954	446659874	+	TraesJUL3A03G01430930	572
chr3A	446718488	446720403	-	TraesJUL3A03G01430980	9880
chr3A	447270042	447276284	-	TraesJUL3A03G01431090	2803
chr3A	447492336	447494977	+	TraesJUL3A03G01431210	17770
chr3A	447601458	447603722	-	TraesJUL3A03G01431280	8640
chr3A	447601458	447603722	-	TraesJUL3A03G01431280	8640
chr3A	447601458	447603722	-	TraesJUL3A03G01431280	8640
chr3A	448420276	448422051	+	TraesJUL3A03G01431540	2072
chr3A	448445661	448450893	-	TraesJUL3A03G01431580	10335
chr3A	451053895	451060560	+	TraesJUL3A03G01432250	547
chr3A	451287483	451291144	+	TraesJUL3A03G01432340	14295
chr3A	451292038	451297170	+	TraesJUL3A03G01432350	12147
chr3A	451299517	451304271	+	TraesJUL3A03G01432360	12145
chr3A	451463526	451465530	+	TraesJUL3A03G01432410	913
chr3A	451466667	451468974	+	TraesJUL3A03G01432420	15885
chr3A	451978938	451990406	+	TraesJUL3A03G01432530	2107
chr3A	451978938	451990406	+	TraesJUL3A03G01432530	2107
chr3A	451991157	451992538	+	TraesJUL3A03G01432540	14010
chr3A	452158030	452160334	+	TraesJUL3A03G01432570	15886
chr3A	452615231	452621687	+	TraesJUL3A03G01432630	8533
chr3A	453199065	453206437	-	TraesJUL3A03G01432700	13768
chr3A	453340852	453350611	-	TraesJUL3A03G01432770	3561
chr3A	453878176	453879970	-	TraesJUL3A03G01432810	14418
chr3A	454297213	454301045	-	TraesJUL3A03G01432870	14421
chr3A	454572005	454573792	+	TraesJUL3A03G01432910	4483
chr3A	454578124	454594134	-	TraesJUL3A03G01432920	4608
chr3A	455490193	455496902	+	TraesJUL3A03G01433110	14203
chr3A	455494746	455502082	-	TraesJUL3A03G01433120	8535
chr3A	455502156	455506448	+	TraesJUL3A03G01433130	10017
chr3A	455629173	455629685	-	TraesJUL3A03G01433180	1668
chr3A	455857745	455861778	-	TraesJUL3A03G01433250	12625
chr3A	456158184	456166567	+	TraesJUL3A03G01433270	10201
chr3A	456549640	456558130	+	TraesJUL3A03G01433340	2578
chr3A	457022914	457028802	+	TraesJUL3A03G01433430	3678
chr3A	457190221	457199970	+	TraesJUL3A03G01433510	13741
chr3A	457268011	457272219	+	TraesJUL3A03G01433550	15712
chr3A	457271689	457271943	-	TraesJUL3A03G01433560	28
chr3A	457453989	457459802	-	TraesJUL3A03G01433610	3582
chr3A	457990263	457995183	+	TraesJUL3A03G01433750	1881
chr3A	458008436	458010152	-	TraesJUL3A03G01433770	17550
chr3A	458599106	458603132	-	TraesJUL3A03G01433920	7680
chr3A	458990416	458992655	+	TraesJUL3A03G01434000	14883
chr3A	459200546	459209223	+	TraesJUL3A03G01434080	11997
chr3A	461040796	461043954	+	TraesJUL3A03G01434450	7062
chr3A	462404635	462405664	-	TraesJUL3A03G01434690	15162
chr3A	462537588	462542400	+	TraesJUL3A03G01434730	1617
chr3A	462753261	462758454	+	TraesJUL3A03G01434760	7930
chr3A	462759059	462764172	+	TraesJUL3A03G01434780	6193
chr3A	464401887	464406575	-	TraesJUL3A03G01435170	9261
chr3A	464447097	464450388	-	TraesJUL3A03G01435200	3946
chr3A	465654645	465655903	+	TraesJUL3A03G01435350	2880
chr3A	466027265	466029620	+	TraesJUL3A03G01435480	15287
chr3A	466317027	466320185	+	TraesJUL3A03G01435580	8305
chr3A	466644677	466649507	+	TraesJUL3A03G01435750	9426
chr3A	466650497	466654055	-	TraesJUL3A03G01435760	15815
chr3A	466880906	466883819	+	TraesJUL3A03G01435790	11504
chr3A	467220036	467225975	+	TraesJUL3A03G01435870	16181
chr3A	467732772	467738398	-	TraesJUL3A03G01435970	6006
chr3A	468488116	468504969	+	TraesJUL3A03G01436130	7393
chr3A	468511870	468514412	-	TraesJUL3A03G01436160	16821
chr3A	469140378	469141131	+	TraesJUL3A03G01436230	4855
chr3A	469173746	469177872	+	TraesJUL3A03G01436260	2531
chr3A	469182505	469183972	+	TraesJUL3A03G01436270	8574
chr3A	469436816	469438449	-	TraesJUL3A03G01436330	8572
chr3A	469438524	469456495	-	TraesJUL3A03G01436340	4011
chr3A	469525602	469527157	+	TraesJUL3A03G01436380	4534
chr3A	469527237	469529045	-	TraesJUL3A03G01436390	9825
chr3A	469668912	469671100	-	TraesJUL3A03G01436520	14556
chr3A	469835126	469837160	+	TraesJUL3A03G01436550	1637
chr3A	469835147	469843529	-	TraesJUL3A03G01436560	1380
chr3A	470238256	470240893	+	TraesJUL3A03G01436670	4753
chr3A	470241391	470242428	+	TraesJUL3A03G01436680	6469
chr3A	470378526	470384990	+	TraesJUL3A03G01436740	16407
chr3A	470410600	470414331	-	TraesJUL3A03G01436760	11628
chr3A	471508685	471512505	-	TraesJUL3A03G01436970	6029
chr3A	471754198	471754812	+	TraesJUL3A03G01437050	399
chr3A	472790392	472797027	+	TraesJUL3A03G01437330	16721
chr3A	472981671	472986115	-	TraesJUL3A03G01437390	12469
chr3A	473648122	473662629	-	TraesJUL3A03G01437420	10258
chr3A	473987696	473988565	-	TraesJUL3A03G01437480	16925
chr3A	473987696	473988565	-	TraesJUL3A03G01437480	16925
chr3A	473987696	473988565	-	TraesJUL3A03G01437480	16925
chr3A	474221573	474227508	+	TraesJUL3A03G01437510	18251
chr3A	474619363	474625491	+	TraesJUL3A03G01437540	10695
chr3A	477128465	477129473	+	TraesJUL3A03G01438050	4390
chr3A	477702098	477704033	+	TraesJUL3A03G01438150	13589
chr3A	477710816	477719703	+	TraesJUL3A03G01438160	4226
chr3A	478051542	478055442	+	TraesJUL3A03G01438240	9425
chr3A	478361676	478365679	+	TraesJUL3A03G01438260	5180
chr3A	478369476	478370759	+	TraesJUL3A03G01438280	2411
chr3A	478647444	478648725	-	TraesJUL3A03G01438320	11398
chr3A	478655341	478665858	-	TraesJUL3A03G01438330	2181
chr3A	478879866	478884090	+	TraesJUL3A03G01438370	14128
chr3A	478884108	478904354	-	TraesJUL3A03G01438380	3686
chr3A	478946696	478951575	+	TraesJUL3A03G01438420	17280
chr3A	478950762	478953079	-	TraesJUL3A03G01438430	1765
chr3A	479399834	479410727	+	TraesJUL3A03G01438630	13922
chr3A	479477347	479479957	+	TraesJUL3A03G01438650	16826
chr3A	479926747	479930652	-	TraesJUL3A03G01438720	7350
chr3A	480227725	480229082	-	TraesJUL3A03G01438780	18049
chr3A	480630273	480631566	+	TraesJUL3A03G01438900	8281
chr3A	480684477	480693496	+	TraesJUL3A03G01438920	7403
chr3A	480684477	480693496	+	TraesJUL3A03G01438920	7403
chr3A	480697965	480701259	-	TraesJUL3A03G01438940	16329
chr3A	481353921	481362278	-	TraesJUL3A03G01439230	10243
chr3A	481550132	481552605	-	TraesJUL3A03G01439290	738
chr3A	482222585	482232400	-	TraesJUL3A03G01439410	11328
chr3A	482553766	482555734	+	TraesJUL3A03G01439520	1689
chr3A	482911278	482919950	+	TraesJUL3A03G01439660	17024
chr3A	482920812	482924737	-	TraesJUL3A03G01439670	9308
chr3A	483645878	483647835	-	TraesJUL3A03G01439740	17943
chr3A	483661181	483665501	-	TraesJUL3A03G01439760	12416
chr3A	484090774	484093182	+	TraesJUL3A03G01439800	8944
chr3A	484166132	484168417	+	TraesJUL3A03G01439860	16112
chr3A	484169226	484174124	-	TraesJUL3A03G01439870	15670
chr3A	484176050	484181677	-	TraesJUL3A03G01439880	4047
chr3A	484629480	484631169	-	TraesJUL3A03G01439940	2914
chr3A	484633155	484638942	-	TraesJUL3A03G01439950	13641
chr3A	485607866	485610440	+	TraesJUL3A03G01440250	1785
chr3A	485723527	485723721	-	TraesJUL3A03G01440330	411
