Chr	Start	End	Strand	Gene	TriadGrp
chr2A	178261100	178266577	-	TraesNOR2A03G00656390	4417
chr2A	178922656	178948830	-	TraesNOR2A03G00656580	2158
chr2A	179554613	179564703	-	TraesNOR2A03G00656690	2985
chr2A	180366456	180370887	-	TraesNOR2A03G00656830	11336
chr2A	180415158	180418687	-	TraesNOR2A03G00656870	3618
chr2A	180708054	180717990	+	TraesNOR2A03G00656990	11364
chr2A	180878894	180880583	-	TraesNOR2A03G00657050	9538
chr2A	181137178	181139035	+	TraesNOR2A03G00657140	4891
chr2A	181457066	181457878	+	TraesNOR2A03G00657210	141
chr2A	181770750	181771668	-	TraesNOR2A03G00657280	14396
chr2A	182075442	182077730	+	TraesNOR2A03G00657300	7965
chr2A	183054723	183055923	+	TraesNOR2A03G00657440	3927
chr2A	183826069	183830948	+	TraesNOR2A03G00657650	8547
chr2A	184276570	184282104	+	TraesNOR2A03G00657720	11692
chr2A	184511349	184513695	-	TraesNOR2A03G00657750	4398
chr2A	184949470	184956825	-	TraesNOR2A03G00657800	5709
chr2A	184988957	184994956	-	TraesNOR2A03G00657840	2447
chr2A	186025186	186029080	+	TraesNOR2A03G00658050	13382
chr2A	186492937	186494499	+	TraesNOR2A03G00658190	1106
chr2A	186494922	186496450	-	TraesNOR2A03G00658210	5945
chr2A	186497822	186508590	-	TraesNOR2A03G00658220	10875
chr2A	187546157	187563390	-	TraesNOR2A03G00658390	9808
chr2A	188126446	188128511	+	TraesNOR2A03G00658480	1827
chr2A	191021744	191030151	-	TraesNOR2A03G00659190	6570
chr2A	192212910	192216476	+	TraesNOR2A03G00659420	2600
chr2A	192235022	192236195	-	TraesNOR2A03G00659440	13647
chr2A	192629265	192632100	+	TraesNOR2A03G00659540	17120
chr2A	192635493	192640075	-	TraesNOR2A03G00659550	725
chr2A	192674553	192685794	-	TraesNOR2A03G00659560	2981
chr2A	192924490	192927926	-	TraesNOR2A03G00659610	8090
chr2A	192974008	192977458	-	TraesNOR2A03G00659640	3517
chr2A	193176630	193180898	+	TraesNOR2A03G00659720	1751
chr2A	193810024	193815605	+	TraesNOR2A03G00659960	12025
chr2A	193848804	193859349	+	TraesNOR2A03G00660020	7457
chr2A	194143179	194147750	+	TraesNOR2A03G00660080	7458
chr2A	194985496	194991969	+	TraesNOR2A03G00660470	2218
chr2A	195000174	195005632	-	TraesNOR2A03G00660510	7170
chr2A	195007793	195014332	-	TraesNOR2A03G00660520	5703
chr2A	195572197	195574234	-	TraesNOR2A03G00660600	2094
chr2A	195699513	195702079	+	TraesNOR2A03G00660620	8683
chr2A	195699513	195702079	+	TraesNOR2A03G00660620	8683
chr2A	195710347	195711142	+	TraesNOR2A03G00660640	2063
chr2A	195947492	195949134	-	TraesNOR2A03G00660710	10457
chr2A	196139107	196144855	+	TraesNOR2A03G00660810	7009
chr2A	197565249	197570399	+	TraesNOR2A03G00661190	8435
chr2A	197736173	197739555	-	TraesNOR2A03G00661220	6480
chr2A	198044312	198048956	-	TraesNOR2A03G00661250	2176
chr2A	198513357	198523301	-	TraesNOR2A03G00661400	6126
chr2A	198634605	198639373	-	TraesNOR2A03G00661450	2700
chr2A	199068575	199074499	+	TraesNOR2A03G00661500	8517
chr2A	199366567	199367646	-	TraesNOR2A03G00661580	15343
chr2A	200478936	200483426	+	TraesNOR2A03G00661710	7551
chr2A	200489700	200493029	-	TraesNOR2A03G00661750	15542
chr2A	200508843	200511743	-	TraesNOR2A03G00661780	15541
chr2A	201276247	201276875	-	TraesNOR2A03G00661960	1293
chr2A	201309470	201314413	+	TraesNOR2A03G00661970	9481
chr2A	201315379	201316451	-	TraesNOR2A03G00661980	177
chr2A	201320745	201324226	-	TraesNOR2A03G00661990	17144
chr2A	201324663	201328878	+	TraesNOR2A03G00662000	17122
chr2A	201438676	201440197	+	TraesNOR2A03G00662020	14011
chr2A	201440280	201446591	-	TraesNOR2A03G00662030	8442
chr2A	201686362	201689708	-	TraesNOR2A03G00662110	10221
chr2A	201691996	201694710	+	TraesNOR2A03G00662120	17134
chr2A	201748388	201752535	-	TraesNOR2A03G00662200	17155
chr2A	201885124	201889728	-	TraesNOR2A03G00662260	17133
chr2A	202323694	202326867	-	TraesNOR2A03G00662510	7750
chr2A	203548435	203549848	+	TraesNOR2A03G00662840	1330
chr2A	203617641	203626183	-	TraesNOR2A03G00662870	3614
chr2A	203635366	203636222	-	TraesNOR2A03G00662890	5554
chr2A	203903731	203906886	+	TraesNOR2A03G00662980	899
chr2A	203906866	203911548	-	TraesNOR2A03G00662990	7080
chr2A	204323746	204324590	+	TraesNOR2A03G00663070	17265
chr2A	204326953	204329067	-	TraesNOR2A03G00663080	10375
chr2A	204329013	204337655	+	TraesNOR2A03G00663090	6579
chr2A	204812902	204815372	+	TraesNOR2A03G00663180	5003
chr2A	204818392	204821716	-	TraesNOR2A03G00663190	14755
chr2A	204850598	204855470	-	TraesNOR2A03G00663240	3566
chr2A	205259172	205264435	-	TraesNOR2A03G00663300	12433
chr2A	205459021	205461399	+	TraesNOR2A03G00663390	2395
chr2A	205880376	205882562	+	TraesNOR2A03G00663510	11525
chr2A	205890816	205892018	+	TraesNOR2A03G00663540	8708
chr2A	205982726	205983665	+	TraesNOR2A03G00663600	8707
chr2A	205991004	205998060	-	TraesNOR2A03G00663620	5164
chr2A	206055734	206056833	-	TraesNOR2A03G00663660	4241
chr2A	206498635	206500986	+	TraesNOR2A03G00663790	11248
chr2A	207592183	207595105	-	TraesNOR2A03G00663990	6064
chr2A	208849296	208856880	+	TraesNOR2A03G00664270	6641
chr2A	210287781	210292483	-	TraesNOR2A03G00664600	5459
chr2A	211019231	211023554	+	TraesNOR2A03G00664720	3174
chr2A	211271582	211275443	+	TraesNOR2A03G00664790	4049
chr2A	211469565	211470321	-	TraesNOR2A03G00664860	3066
chr2A	211482404	211486650	-	TraesNOR2A03G00664870	16774
chr2A	211784056	211784845	-	TraesNOR2A03G00664940	1796
chr2A	212592314	212593380	+	TraesNOR2A03G00665090	7267
chr2A	212641203	212644868	-	TraesNOR2A03G00665110	2288
chr2A	212775910	212777295	-	TraesNOR2A03G00665240	2227
chr2A	212793380	212799174	-	TraesNOR2A03G00665250	5043
chr2A	213244137	213249789	+	TraesNOR2A03G00665370	4189
chr2A	214090213	214095104	+	TraesNOR2A03G00665430	16875
chr2A	214866533	214880190	-	TraesNOR2A03G00665570	4671
chr2A	216449906	216453776	-	TraesNOR2A03G00665770	2207
chr2A	216467045	216473841	-	TraesNOR2A03G00665780	8056
chr2A	217462824	217471794	+	TraesNOR2A03G00665950	3314
chr2A	218316238	218324756	-	TraesNOR2A03G00666040	16286
chr2A	218666922	218671283	+	TraesNOR2A03G00666120	6922
chr2A	220469656	220472686	+	TraesNOR2A03G00666420	2623
chr2A	220870707	220877421	-	TraesNOR2A03G00666440	1848
chr2A	221985905	221993497	-	TraesNOR2A03G00666550	7143
chr2A	223171422	223175988	-	TraesNOR2A03G00666760	5429
chr2A	224770411	224776020	+	TraesNOR2A03G00666990	15807
chr2A	225847361	225853662	-	TraesNOR2A03G00667200	9871
chr2A	226049795	226056304	-	TraesNOR2A03G00667290	13141
chr2A	227060558	227064919	+	TraesNOR2A03G00667450	6696
chr2A	227874177	227875392	+	TraesNOR2A03G00667510	10639
chr2A	227874177	227875392	+	TraesNOR2A03G00667510	10639
chr2A	227876507	227877715	-	TraesNOR2A03G00667530	3100
chr2A	229528865	229549696	+	TraesNOR2A03G00667810	16458
chr2A	230540773	230543241	-	TraesNOR2A03G00668030	18145
chr2A	231623249	231634196	+	TraesNOR2A03G00668220	12594
chr2A	231634554	231640143	-	TraesNOR2A03G00668230	3898
chr2A	236769810	236791106	+	TraesNOR2A03G00669390	5747
chr2A	237442444	237448069	+	TraesNOR2A03G00669480	15658
chr2A	238518671	238544739	-	TraesNOR2A03G00669690	6161
chr2A	255693643	255695645	+	TraesNOR2A03G00671820	4332
chr2A	255766486	255793889	-	TraesNOR2A03G00671850	5163
chr2A	258449972	258450952	+	TraesNOR2A03G00672130	1933
chr2A	259066934	259079396	-	TraesNOR2A03G00672290	6039
chr2A	260007371	260008703	-	TraesNOR2A03G00672500	18044
chr2A	260049513	260059631	-	TraesNOR2A03G00672530	10824
chr2A	260463121	260466559	-	TraesNOR2A03G00672630	5110
chr2A	260463121	260466559	-	TraesNOR2A03G00672630	5110
chr2A	260463121	260466559	-	TraesNOR2A03G00672630	5110
chr2A	263138401	263140336	-	TraesNOR2A03G00672890	17930
chr2A	265728378	265739931	-	TraesNOR2A03G00673330	9088
chr2A	273739406	273745957	-	TraesNOR2A03G00674470	3992
chr2A	274085347	274088178	-	TraesNOR2A03G00674570	17462
chr2A	275401156	275406161	+	TraesNOR2A03G00674860	4174
chr2A	275405957	275411012	-	TraesNOR2A03G00674870	6330
chr2A	276708581	276716206	-	TraesNOR2A03G00675070	7635
chr2A	321804616	321806610	+	TraesNOR2A03G00682660	643
chr2A	321808032	321814330	-	TraesNOR2A03G00682680	14088
chr2A	364993576	365015973	+	TraesNOR2A03G00694790	4644
chr2A	366692636	366695073	+	TraesNOR2A03G00695180	273
chr2A	366695679	366705905	-	TraesNOR2A03G00695190	14738
chr2A	367005280	367013796	+	TraesNOR2A03G00695300	5178
chr2A	367016850	367027719	-	TraesNOR2A03G00695310	2799
chr2A	370036686	370041642	+	TraesNOR2A03G00695750	5777
chr2A	370036686	370041642	+	TraesNOR2A03G00695750	5777
chr2A	371260995	371263885	-	TraesNOR2A03G00696010	9462
chr2A	371547072	371557515	+	TraesNOR2A03G00696060	7810
chr2A	372747934	372748647	+	TraesNOR2A03G00696290	3397
chr2A	376435862	376439439	+	TraesNOR2A03G00697050	3220
chr2A	376459419	376467341	+	TraesNOR2A03G00697080	766
chr2A	376467617	376469164	-	TraesNOR2A03G00697090	5237
chr2A	379444196	379448471	+	TraesNOR2A03G00697830	9546
chr2A	379479585	379487649	-	TraesNOR2A03G00697860	14615
chr2A	380057867	380060597	-	TraesNOR2A03G00698000	4443
chr2A	381054145	381056500	-	TraesNOR2A03G00698200	12543
chr2A	383105596	383109441	+	TraesNOR2A03G00698660	17415
chr2A	383112378	383118632	+	TraesNOR2A03G00698670	9937
chr2A	383112378	383118632	+	TraesNOR2A03G00698670	9937
chr2A	383897489	383903509	+	TraesNOR2A03G00698820	927
chr2A	383905125	383908781	-	TraesNOR2A03G00698830	14235
chr2A	384614020	384614705	-	TraesNOR2A03G00699060	5803
chr2A	384615454	384632646	-	TraesNOR2A03G00699070	7329
chr2A	385157541	385170220	+	TraesNOR2A03G00699210	1435
chr2A	385171187	385173535	-	TraesNOR2A03G00699220	7324
chr2A	385282210	385285412	-	TraesNOR2A03G00699300	729
chr2A	386182070	386190826	+	TraesNOR2A03G00699660	10846
chr2A	386250580	386254798	+	TraesNOR2A03G00699710	10054
chr2A	386331247	386332806	+	TraesNOR2A03G00699720	4430
chr2A	386564164	386568506	-	TraesNOR2A03G00699830	10095
chr2A	387305090	387307964	-	TraesNOR2A03G00699920	9223
chr2A	387351471	387354577	-	TraesNOR2A03G00699930	9222
chr2A	387901940	387903925	-	TraesNOR2A03G00700080	6841
chr2A	388725466	388726398	+	TraesNOR2A03G00700190	15253
chr2A	388931129	388939968	-	TraesNOR2A03G00700220	2465
chr2A	389469880	389479939	-	TraesNOR2A03G00700310	3149
chr2A	389687736	389691889	-	TraesNOR2A03G00700390	3283
chr2A	389691998	389696619	-	TraesNOR2A03G00700400	7437
chr2A	391122502	391125353	+	TraesNOR2A03G00700540	3720
chr2A	391126804	391129700	-	TraesNOR2A03G00700550	592
chr2A	391126804	391129700	-	TraesNOR2A03G00700550	592
chr2A	391593837	391595497	-	TraesNOR2A03G00700620	3148
chr2A	392104586	392109828	+	TraesNOR2A03G00700710	2232
chr2A	392680718	392681854	+	TraesNOR2A03G00700840	7766
chr2A	392954050	392958949	+	TraesNOR2A03G00700900	1457
chr2A	393569462	393572350	-	TraesNOR2A03G00701180	12020
chr2A	394276436	394278941	-	TraesNOR2A03G00701320	4982
chr2A	394279319	394282249	-	TraesNOR2A03G00701330	11109
chr2A	394630456	394634767	+	TraesNOR2A03G00701440	15178
chr2A	394868315	394872761	-	TraesNOR2A03G00701520	4084
chr2A	406827766	406830434	+	TraesNOR2A03G00704120	12402
chr2A	406881057	406882626	-	TraesNOR2A03G00704130	1452
chr2A	406883001	406891298	-	TraesNOR2A03G00704140	11291
chr2A	408182257	408188323	+	TraesNOR2A03G00704530	4046
chr2A	408191716	408192661	+	TraesNOR2A03G00704550	486
chr2A	408891169	408892150	-	TraesNOR2A03G00704650	1196
chr2A	409548497	409552027	+	TraesNOR2A03G00704760	1500
chr2A	409749381	409751756	+	TraesNOR2A03G00704800	1601
chr2A	410377639	410396516	-	TraesNOR2A03G00704910	8003
chr2A	410786735	410793848	+	TraesNOR2A03G00704950	8253
chr2A	410954754	410957557	-	TraesNOR2A03G00705040	10803
chr2A	412040412	412047302	-	TraesNOR2A03G00705310	7775
chr2A	412128739	412129355	-	TraesNOR2A03G00705340	131
chr2A	412464286	412465322	+	TraesNOR2A03G00705420	14173
chr2A	412600227	412604154	+	TraesNOR2A03G00705500	2102
chr2A	412604536	412609171	-	TraesNOR2A03G00705510	3211
chr2A	413170644	413173787	-	TraesNOR2A03G00705580	16828
chr2A	413502961	413506527	+	TraesNOR2A03G00705620	10109
chr2A	413508670	413513924	+	TraesNOR2A03G00705630	14770
chr2A	413526710	413528695	-	TraesNOR2A03G00705660	540
chr2A	413668362	413669180	-	TraesNOR2A03G00705730	480
chr2A	417063642	417074465	-	TraesNOR2A03G00706140	6306
chr2A	417885313	417887408	-	TraesNOR2A03G00706310	5286
chr2A	418923640	418936157	+	TraesNOR2A03G00706350	18060
chr2A	418923937	418924613	-	TraesNOR2A03G00706360	97
chr2A	418950628	418951521	+	TraesNOR2A03G00706390	491
chr2A	419100934	419102066	+	TraesNOR2A03G00706440	294
chr2A	419111068	419112318	+	TraesNOR2A03G00706460	12167
chr2A	419154791	419160713	+	TraesNOR2A03G00706490	6237
chr2A	419588126	419593502	+	TraesNOR2A03G00706610	6429
chr2A	420345978	420348020	+	TraesNOR2A03G00706760	12244
chr2A	421178616	421192290	-	TraesNOR2A03G00706920	9136
chr2A	422021738	422025534	+	TraesNOR2A03G00707090	17814
chr2A	422882554	422883395	-	TraesNOR2A03G00707340	11824
chr2A	423310102	423313094	-	TraesNOR2A03G00707520	5044
chr2A	423938618	423949723	-	TraesNOR2A03G00707690	4012
chr2A	424259876	424261050	-	TraesNOR2A03G00707770	6928
chr2A	425887035	425888577	+	TraesNOR2A03G00708130	11774
chr2A	425967769	425986002	-	TraesNOR2A03G00708210	610
chr2A	426440244	426445382	-	TraesNOR2A03G00708350	11003
chr2A	428954475	428958191	+	TraesNOR2A03G00708930	16465
chr2A	430739506	430744173	+	TraesNOR2A03G00709470	16430
chr2A	430984310	430988205	-	TraesNOR2A03G00709560	15057
chr2A	431082308	431086385	-	TraesNOR2A03G00709610	9037
chr2A	431117161	431118519	-	TraesNOR2A03G00709630	3671
chr2A	431689701	431695019	-	TraesNOR2A03G00709740	5563
chr2A	432613347	432616585	-	TraesNOR2A03G00709860	11815
chr2A	433646320	433653520	-	TraesNOR2A03G00710090	6145
chr2A	434628657	434630855	-	TraesNOR2A03G00710310	14093
chr2A	435589407	435590833	+	TraesNOR2A03G00710510	4911
chr2A	436726420	436727255	-	TraesNOR2A03G00710670	15441
chr2A	437156681	437157827	+	TraesNOR2A03G00710720	3160
chr2A	437489166	437494970	-	TraesNOR2A03G00710750	6921
chr2A	437944746	437948285	+	TraesNOR2A03G00710820	11615
chr2A	438278832	438280231	+	TraesNOR2A03G00710890	16859
chr2A	439176052	439177503	-	TraesNOR2A03G00711020	6777
chr2A	439371175	439378158	-	TraesNOR2A03G00711070	5770
chr2A	440035426	440055048	+	TraesNOR2A03G00711170	7382
chr2A	443576612	443577837	+	TraesNOR2A03G00711630	13850
chr2A	444550014	444552810	-	TraesNOR2A03G00712030	12007
chr2A	444710978	444723255	-	TraesNOR2A03G00712100	543
chr2A	445254776	445259672	+	TraesNOR2A03G00712240	7555
chr2A	445286098	445304929	-	TraesNOR2A03G00712270	10740
chr2A	445629819	445635918	-	TraesNOR2A03G00712330	10040
chr2A	445669736	445687543	-	TraesNOR2A03G00712380	12899
chr2A	445669736	445687543	-	TraesNOR2A03G00712380	12899
chr2A	445934112	445934938	-	TraesNOR2A03G00712500	2539
chr2A	445977488	445987825	-	TraesNOR2A03G00712510	1752
chr2A	445977488	445987825	-	TraesNOR2A03G00712510	1752
chr2A	446431598	446439813	+	TraesNOR2A03G00712590	8425
chr2A	446913889	446915905	-	TraesNOR2A03G00712690	4981
chr2A	447045916	447064661	+	TraesNOR2A03G00712710	14956
chr2A	447812927	447817078	-	TraesNOR2A03G00712860	2983
chr2A	447898873	447902575	+	TraesNOR2A03G00712930	6201
chr2A	448057156	448058990	+	TraesNOR2A03G00712990	18314
chr2A	448196888	448198952	-	TraesNOR2A03G00713030	18320
chr2A	448469912	448478402	-	TraesNOR2A03G00713160	14273
chr2A	449162914	449176433	-	TraesNOR2A03G00713270	5046
chr2A	450901351	450911911	-	TraesNOR2A03G00713510	15495
chr2A	450914851	450929365	-	TraesNOR2A03G00713520	8385
chr2A	451449320	451462689	+	TraesNOR2A03G00713610	15018
chr2A	451701460	451711419	+	TraesNOR2A03G00713680	5674
chr2A	452477582	452482518	+	TraesNOR2A03G00713850	7597
chr2A	454609123	454616796	-	TraesNOR2A03G00714100	7014
chr2A	455200835	455216768	+	TraesNOR2A03G00714180	8386
chr2A	455354145	455356568	-	TraesNOR2A03G00714270	1924
chr2A	455959794	455962250	+	TraesNOR2A03G00714460	9107
chr2A	456338576	456351057	+	TraesNOR2A03G00714570	3564
chr2A	456353225	456357368	-	TraesNOR2A03G00714580	2234
chr2A	456604171	456607191	-	TraesNOR2A03G00714650	6083
chr2A	457074324	457074548	-	TraesNOR2A03G00714750	9575
chr2A	457075930	457076464	+	TraesNOR2A03G00714760	9574
chr2A	457753370	457787237	+	TraesNOR2A03G00714900	12261
chr2A	457793849	457796719	-	TraesNOR2A03G00714960	2337
chr2A	457902809	457905953	+	TraesNOR2A03G00715000	12001
chr2A	459636749	459637729	+	TraesNOR2A03G00715550	11430
chr2A	460730739	460733490	+	TraesNOR2A03G00715790	14449
chr2A	460733426	460739414	-	TraesNOR2A03G00715800	8821
chr2A	460983476	460985287	+	TraesNOR2A03G00715890	14302
chr2A	461217033	461220652	+	TraesNOR2A03G00715940	16761
chr2A	461239881	461246588	+	TraesNOR2A03G00716000	16763
chr2A	461524122	461527978	+	TraesNOR2A03G00716120	2897
chr2A	461528578	461530890	-	TraesNOR2A03G00716130	2239
chr2A	463065098	463071012	-	TraesNOR2A03G00716280	12427
chr2A	463740314	463741976	-	TraesNOR2A03G00716400	10117
chr2A	463971682	463977485	-	TraesNOR2A03G00716440	6311
chr2A	464656513	464659364	-	TraesNOR2A03G00716520	12170
chr2A	464656513	464659364	-	TraesNOR2A03G00716520	12170
chr2A	465336215	465338268	-	TraesNOR2A03G00716690	4145
chr2A	465338687	465341666	-	TraesNOR2A03G00716700	12224
chr2A	466994140	466999209	+	TraesNOR2A03G00716940	12477
chr2A	468263221	468266769	+	TraesNOR2A03G00717250	3555
chr2A	468267240	468270020	-	TraesNOR2A03G00717260	6541
chr2A	468302175	468305905	-	TraesNOR2A03G00717310	15608
chr2A	468886342	468888625	+	TraesNOR2A03G00717440	1635
chr2A	468955601	468963229	-	TraesNOR2A03G00717510	9435
chr2A	469216120	469228495	-	TraesNOR2A03G00717610	11379
chr2A	469548068	469554501	+	TraesNOR2A03G00717680	4768
chr2A	469572099	469573873	-	TraesNOR2A03G00717700	3280
chr2A	469993345	470004899	-	TraesNOR2A03G00717830	5127
chr2A	470395685	470398237	+	TraesNOR2A03G00717920	15550
chr2A	470403393	470408892	-	TraesNOR2A03G00717930	9414
chr2A	470758588	470759555	-	TraesNOR2A03G00718000	6839
chr2A	470766343	470768092	-	TraesNOR2A03G00718020	15405
chr2A	471002488	471008193	+	TraesNOR2A03G00718110	3264
chr2A	471265211	471269093	+	TraesNOR2A03G00718170	9369
chr2A	473146737	473150251	+	TraesNOR2A03G00718520	7897
chr2A	473380865	473381656	-	TraesNOR2A03G00718650	1227
chr2A	474038747	474043579	-	TraesNOR2A03G00718790	10355
chr2A	474522603	474527287	+	TraesNOR2A03G00718930	5209
chr2A	475552556	475558501	+	TraesNOR2A03G00719200	15774
chr2A	475616042	475624208	+	TraesNOR2A03G00719260	5449
chr2A	475624711	475627077	-	TraesNOR2A03G00719270	3968
chr2A	475960108	475964009	+	TraesNOR2A03G00719350	11195
chr2A	475966016	475969695	+	TraesNOR2A03G00719360	6035
chr2A	476137652	476142205	-	TraesNOR2A03G00719390	6774
chr2A	476739920	476746184	+	TraesNOR2A03G00719550	8581
chr2A	478482376	478487000	+	TraesNOR2A03G00719740	17241
chr2A	478486758	478486949	-	TraesNOR2A03G00719750	4202
chr2A	478625573	478627486	+	TraesNOR2A03G00719840	12405
chr2A	478632353	478634371	+	TraesNOR2A03G00719870	12406
chr2A	478632353	478634371	+	TraesNOR2A03G00719870	12406
chr2A	480354914	480357151	+	TraesNOR2A03G00720170	14942
chr2A	481507601	481510032	+	TraesNOR2A03G00720290	2445
chr2A	482386062	482390413	-	TraesNOR2A03G00720390	1987
chr2A	483283987	483284816	-	TraesNOR2A03G00720440	17432
chr2A	484716915	484721439	+	TraesNOR2A03G00720620	17100
chr2A	484933995	484936661	+	TraesNOR2A03G00720690	12573
chr2A	485432725	485442914	+	TraesNOR2A03G00720750	12208
chr2A	485467667	485472096	-	TraesNOR2A03G00720790	14126
chr2A	485877527	485886900	-	TraesNOR2A03G00720900	10863
chr2A	485958177	485959136	-	TraesNOR2A03G00720930	2467
chr2A	486142260	486145790	+	TraesNOR2A03G00720970	2499
chr2A	486165318	486177874	-	TraesNOR2A03G00721000	5672
chr2A	488491100	488502787	+	TraesNOR2A03G00721470	458
chr2A	489480241	489483542	+	TraesNOR2A03G00721610	16750
chr2A	490298633	490301097	+	TraesNOR2A03G00721770	5513
chr2A	490301011	490304935	-	TraesNOR2A03G00721780	11684
chr2A	493450116	493452227	+	TraesNOR2A03G00722430	17580
chr2A	494566346	494572298	+	TraesNOR2A03G00722620	8241
chr2A	495561512	495564148	+	TraesNOR2A03G00722840	15051
chr2A	495564295	495565015	-	TraesNOR2A03G00722860	6493
chr2A	495987850	495989829	+	TraesNOR2A03G00722970	64
chr2A	496163116	496164170	+	TraesNOR2A03G00723010	17581
chr2A	496612797	496613691	-	TraesNOR2A03G00723090	1411
chr2A	496612797	496613691	-	TraesNOR2A03G00723090	1411
chr2A	497038776	497040380	+	TraesNOR2A03G00723150	1634
chr2A	497041445	497051704	-	TraesNOR2A03G00723160	2466
chr2A	497243182	497248260	-	TraesNOR2A03G00723170	13270
chr2A	497627776	497633601	+	TraesNOR2A03G00723240	13275
chr2A	497679006	497682616	-	TraesNOR2A03G00723290	7275
chr2A	497687169	497693225	-	TraesNOR2A03G00723300	3288
chr2A	497693535	497698085	-	TraesNOR2A03G00723310	15007
chr2A	498428095	498429725	-	TraesNOR2A03G00723380	11664
chr2A	499169011	499170620	+	TraesNOR2A03G00723570	11665
chr2A	500665862	500667612	-	TraesNOR2A03G00723870	12361
chr2A	501134846	501142568	+	TraesNOR2A03G00723960	9182
chr2A	501409137	501414687	+	TraesNOR2A03G00724010	14541
chr2A	501416191	501420106	-	TraesNOR2A03G00724020	9589
chr2A	501629686	501634405	-	TraesNOR2A03G00724030	2966
chr2A	501887456	501889071	-	TraesNOR2A03G00724070	3224
chr2A	501893318	501901840	-	TraesNOR2A03G00724080	5767
chr2A	501902106	501903768	+	TraesNOR2A03G00724090	6456
chr2A	502168053	502171582	+	TraesNOR2A03G00724140	10932
chr2A	502172089	502173425	-	TraesNOR2A03G00724150	3147
chr2A	502368924	502370315	-	TraesNOR2A03G00724180	14052
chr2A	502481687	502483266	+	TraesNOR2A03G00724210	14051
chr2A	502549644	502553415	-	TraesNOR2A03G00724250	5814
chr2A	502991796	502992947	+	TraesNOR2A03G00724320	1288
chr2A	503166670	503168668	-	TraesNOR2A03G00724350	3749
chr2A	503610397	503612591	-	TraesNOR2A03G00724470	3867
chr2A	504264704	504267002	+	TraesNOR2A03G00724570	5688
chr2A	506655078	506660383	+	TraesNOR2A03G00724910	9486
chr2A	506971989	506976015	+	TraesNOR2A03G00725070	16330
chr2A	507012936	507014933	+	TraesNOR2A03G00725080	16172
chr2A	507186193	507187388	+	TraesNOR2A03G00725110	1191
chr2A	507187840	507189456	+	TraesNOR2A03G00725120	15651
chr2A	507277003	507282837	-	TraesNOR2A03G00725170	5527
chr2A	507300143	507301050	-	TraesNOR2A03G00725190	1519
chr2A	508087505	508088646	+	TraesNOR2A03G00725400	454
chr2A	508295565	508302781	+	TraesNOR2A03G00725430	8687
chr2A	508641096	508647053	+	TraesNOR2A03G00725490	5607
chr2A	509114128	509116755	+	TraesNOR2A03G00725580	10646
chr2A	509145764	509148101	+	TraesNOR2A03G00725590	17846
chr2A	509868956	509871759	+	TraesNOR2A03G00725770	4111
chr2A	509991852	510000743	+	TraesNOR2A03G00725780	3156
chr2A	510419513	510420789	+	TraesNOR2A03G00725900	1536
chr2A	510511775	510513422	+	TraesNOR2A03G00725950	14793
chr2A	510553266	510553885	-	TraesNOR2A03G00725960	801
chr2A	510637196	510638545	+	TraesNOR2A03G00725990	10831
chr2A	510675836	510676535	+	TraesNOR2A03G00726050	12875
chr2A	510677007	510678098	+	TraesNOR2A03G00726060	3924
chr2A	510678357	510682955	-	TraesNOR2A03G00726070	13380
chr2A	511033717	511036912	+	TraesNOR2A03G00726190	8309
chr2A	511089158	511092830	+	TraesNOR2A03G00726200	4894
chr2A	511475238	511476735	-	TraesNOR2A03G00726260	14389
chr2A	512833033	512834677	+	TraesNOR2A03G00726540	6798
chr2A	513189095	513198590	-	TraesNOR2A03G00726620	10194
chr2A	513396766	513397385	-	TraesNOR2A03G00726700	4205
chr2A	513770441	513772055	+	TraesNOR2A03G00726830	4936
chr2A	514309766	514310760	+	TraesNOR2A03G00726990	16991
chr2A	514394595	514397494	+	TraesNOR2A03G00727020	17172
chr2A	514399307	514400525	-	TraesNOR2A03G00727040	18110
chr2A	514825866	514828754	+	TraesNOR2A03G00727120	17142
chr2A	514831786	514834351	+	TraesNOR2A03G00727140	17174
chr2A	514835651	514838313	+	TraesNOR2A03G00727150	17182
chr2A	514847453	514855886	-	TraesNOR2A03G00727180	5139
chr2A	514847453	514855886	-	TraesNOR2A03G00727180	5139
chr2A	515466804	515483231	+	TraesNOR2A03G00727330	6082
chr2A	515483952	515486545	+	TraesNOR2A03G00727340	5883
chr2A	515549330	515551268	+	TraesNOR2A03G00727370	8104
chr2A	515724756	515725966	-	TraesNOR2A03G00727440	1057
chr2A	515762624	515764595	+	TraesNOR2A03G00727460	6406
chr2A	515830677	515832359	-	TraesNOR2A03G00727480	18085
chr2A	515915243	515918697	+	TraesNOR2A03G00727490	10583
chr2A	515946748	515951936	+	TraesNOR2A03G00727520	2043
chr2A	515954023	515955085	+	TraesNOR2A03G00727530	158
chr2A	516053354	516054625	+	TraesNOR2A03G00727580	2731
chr2A	516414783	516417690	-	TraesNOR2A03G00727730	12367
chr2A	517318317	517322985	+	TraesNOR2A03G00727850	2074
chr2A	517325214	517329919	+	TraesNOR2A03G00727860	8374
chr2A	517425627	517428952	-	TraesNOR2A03G00727890	7276
chr2A	518844987	518848505	+	TraesNOR2A03G00728080	15821
chr2A	519027809	519030935	-	TraesNOR2A03G00728140	14253
chr2A	519428406	519430734	+	TraesNOR2A03G00728200	12841
