Chr	Start	End	Strand	Gene	TriadGrp
chr1B	547198666	547203146	+	TraesSYM1B03G00348740	9468
chr1B	547310394	547315524	+	TraesSYM1B03G00348810	14120
chr1B	547553349	547558883	+	TraesSYM1B03G00348860	2610
chr1B	548372881	548374879	+	TraesSYM1B03G00349100	11881
chr1B	548613253	548615205	-	TraesSYM1B03G00349150	10306
chr1B	549022013	549031801	+	TraesSYM1B03G00349350	5474
chr1B	549531822	549532495	-	TraesSYM1B03G00349510	409
chr1B	549549063	549554962	+	TraesSYM1B03G00349520	3585
chr1B	549557432	549559003	-	TraesSYM1B03G00349530	8433
chr1B	550628588	550641447	+	TraesSYM1B03G00349820	16099
chr1B	550987406	550991315	+	TraesSYM1B03G00350030	16333
chr1B	552162628	552164973	+	TraesSYM1B03G00350540	3267
chr1B	552186314	552190215	-	TraesSYM1B03G00350580	16796
chr1B	552270225	552271592	-	TraesSYM1B03G00350590	523
chr1B	552329148	552335767	-	TraesSYM1B03G00350600	2400
chr1B	552381003	552382730	-	TraesSYM1B03G00350640	12114
chr1B	552864815	552867877	+	TraesSYM1B03G00350830	12429
chr1B	553006561	553017440	+	TraesSYM1B03G00350950	4590
chr1B	553613659	553614753	-	TraesSYM1B03G00351140	17557
chr1B	554160896	554165395	-	TraesSYM1B03G00351210	8657
chr1B	554250259	554251186	-	TraesSYM1B03G00351240	15680
chr1B	554265966	554270832	-	TraesSYM1B03G00351270	1370
chr1B	554540202	554542455	-	TraesSYM1B03G00351340	13268
chr1B	554642386	554647381	+	TraesSYM1B03G00351380	10578
chr1B	554717968	554720346	+	TraesSYM1B03G00351410	3441
chr1B	554720458	554725527	-	TraesSYM1B03G00351420	5162
chr1B	554720458	554725527	-	TraesSYM1B03G00351420	5162
chr1B	556121250	556131106	+	TraesSYM1B03G00352020	7891
chr1B	556432443	556435714	-	TraesSYM1B03G00352350	13150
chr1B	556756729	556767837	+	TraesSYM1B03G00352440	8422
chr1B	556894788	556897608	-	TraesSYM1B03G00352500	17017
chr1B	557273286	557275125	+	TraesSYM1B03G00352750	18065
chr1B	558100471	558102086	+	TraesSYM1B03G00352910	1791
chr1B	558102449	558106535	-	TraesSYM1B03G00352920	6477
chr1B	558537803	558539424	-	TraesSYM1B03G00352990	12326
chr1B	559053027	559054269	-	TraesSYM1B03G00353190	2826
chr1B	559056672	559057155	-	TraesSYM1B03G00353210	1258
chr1B	559077014	559078973	+	TraesSYM1B03G00353220	3612
chr1B	559077014	559078973	+	TraesSYM1B03G00353220	3612
chr1B	559222956	559224612	+	TraesSYM1B03G00353270	8203
chr1B	559416416	559418129	+	TraesSYM1B03G00353340	16894
chr1B	559682852	559685552	-	TraesSYM1B03G00353420	14931
chr1B	560116847	560119619	+	TraesSYM1B03G00353590	5481
chr1B	560210415	560216265	-	TraesSYM1B03G00353660	16448
chr1B	561072294	561079208	+	TraesSYM1B03G00353910	8336
chr1B	561291464	561294684	+	TraesSYM1B03G00353950	12024
chr1B	561372569	561375228	+	TraesSYM1B03G00354050	18258
chr1B	562339353	562340795	-	TraesSYM1B03G00354280	761
chr1B	562578544	562586074	+	TraesSYM1B03G00354380	11552
chr1B	562588092	562591869	+	TraesSYM1B03G00354390	8024
chr1B	562634036	562635285	+	TraesSYM1B03G00354490	12556
chr1B	562735753	562739004	-	TraesSYM1B03G00354540	3791
chr1B	562794695	562803722	-	TraesSYM1B03G00354570	11934
chr1B	562803776	562805643	+	TraesSYM1B03G00354580	1395
chr1B	562838030	562839469	-	TraesSYM1B03G00354610	9109
chr1B	563067044	563071100	-	TraesSYM1B03G00354710	7291
chr1B	563788715	563798683	-	TraesSYM1B03G00355120	15120
chr1B	563788715	563798683	-	TraesSYM1B03G00355120	15120
chr1B	563912952	563914288	+	TraesSYM1B03G00355170	432
chr1B	563915629	563919860	-	TraesSYM1B03G00355180	9756
chr1B	564613720	564617294	+	TraesSYM1B03G00355420	14843
chr1B	564981594	564983174	-	TraesSYM1B03G00355570	1562
chr1B	565054476	565055352	+	TraesSYM1B03G00355590	1621
chr1B	565055539	565058824	-	TraesSYM1B03G00355600	14984
chr1B	565709857	565722957	+	TraesSYM1B03G00355730	3604
chr1B	566383434	566384245	-	TraesSYM1B03G00356090	7721
chr1B	566768759	566773039	+	TraesSYM1B03G00356210	1272
chr1B	566773486	566776386	+	TraesSYM1B03G00356220	9408
chr1B	566860820	566863416	+	TraesSYM1B03G00356290	14903
chr1B	566893818	566894257	+	TraesSYM1B03G00356340	14020
chr1B	566976099	566980782	-	TraesSYM1B03G00356400	12551
chr1B	566981247	566993281	-	TraesSYM1B03G00356410	10080
chr1B	567098338	567100755	-	TraesSYM1B03G00356460	8328
chr1B	567108756	567109556	+	TraesSYM1B03G00356480	9193
chr1B	568622596	568631654	+	TraesSYM1B03G00356940	14057
chr1B	568846452	568851754	-	TraesSYM1B03G00357010	9438
chr1B	568846452	568851754	-	TraesSYM1B03G00357010	9438
chr1B	568852538	568856879	-	TraesSYM1B03G00357030	9614
chr1B	568852538	568856879	-	TraesSYM1B03G00357030	9614
chr1B	569845313	569850464	+	TraesSYM1B03G00357430	5497
chr1B	569896928	569897960	+	TraesSYM1B03G00357460	6524
chr1B	570097192	570101662	+	TraesSYM1B03G00357540	467
chr1B	570332264	570340727	+	TraesSYM1B03G00357710	3258
chr1B	570853149	570859772	+	TraesSYM1B03G00357920	6198
chr1B	571249838	571254917	+	TraesSYM1B03G00358040	2217
chr1B	571551339	571555385	-	TraesSYM1B03G00358180	709
chr1B	572245834	572248426	-	TraesSYM1B03G00358330	11179
chr1B	572249117	572255474	-	TraesSYM1B03G00358340	12707
chr1B	572583140	572592278	+	TraesSYM1B03G00358430	4363
chr1B	572830487	572839535	+	TraesSYM1B03G00358520	6189
chr1B	572992740	572994020	-	TraesSYM1B03G00358600	13947
chr1B	573118377	573121830	+	TraesSYM1B03G00358630	13521
chr1B	573281548	573287979	-	TraesSYM1B03G00358670	2697
chr1B	573471970	573476056	-	TraesSYM1B03G00358730	13773
chr1B	574157848	574160794	+	TraesSYM1B03G00358960	4688
chr1B	574162520	574163466	-	TraesSYM1B03G00358970	1014
chr1B	574179422	574183737	-	TraesSYM1B03G00359010	1696
chr1B	575316999	575319381	+	TraesSYM1B03G00359300	14612
chr1B	575770696	575774026	+	TraesSYM1B03G00359380	16092
chr1B	575778599	575783821	+	TraesSYM1B03G00359390	10770
chr1B	575785479	575789246	+	TraesSYM1B03G00359400	4374
chr1B	575921489	575925055	+	TraesSYM1B03G00359520	15959
chr1B	575928028	575930925	-	TraesSYM1B03G00359540	4416
chr1B	576273139	576278035	+	TraesSYM1B03G00359690	15914
chr1B	576281330	576283094	-	TraesSYM1B03G00359700	1021
chr1B	576577694	576578620	+	TraesSYM1B03G00359740	18150
chr1B	576653446	576654240	+	TraesSYM1B03G00359800	5398
chr1B	576740024	576741688	-	TraesSYM1B03G00359810	8974
chr1B	577711754	577713748	-	TraesSYM1B03G00360170	18128
chr1B	577854101	577855937	-	TraesSYM1B03G00360240	18122
chr1B	577882562	577883978	-	TraesSYM1B03G00360270	18127
chr1B	577885753	577887374	-	TraesSYM1B03G00360280	18124
chr1B	579985607	579989252	+	TraesSYM1B03G00360890	9645
chr1B	580484383	580485305	-	TraesSYM1B03G00361060	438
chr1B	580611746	580612210	+	TraesSYM1B03G00361120	7974
chr1B	581224818	581226235	-	TraesSYM1B03G00361280	16022
chr1B	581262359	581267781	+	TraesSYM1B03G00361310	15109
chr1B	581268917	581273346	-	TraesSYM1B03G00361320	7942
chr1B	581367752	581368553	-	TraesSYM1B03G00361370	9916
chr1B	581472420	581475440	+	TraesSYM1B03G00361430	8267
chr1B	581473701	581475440	-	TraesSYM1B03G00361440	9404
chr1B	581654686	581655685	-	TraesSYM1B03G00361510	7481
chr1B	581654686	581655685	-	TraesSYM1B03G00361510	7481
chr1B	582595831	582597452	+	TraesSYM1B03G00361690	18276
chr1B	582597386	582602886	-	TraesSYM1B03G00361700	1433
chr1B	582954666	582958586	+	TraesSYM1B03G00361830	4196
chr1B	582961992	582963355	-	TraesSYM1B03G00361840	7764
chr1B	582978162	582983648	-	TraesSYM1B03G00361850	10730
chr1B	583129810	583136976	-	TraesSYM1B03G00361900	6984
chr1B	583190891	583195638	-	TraesSYM1B03G00361910	5219
chr1B	583250715	583254271	-	TraesSYM1B03G00361960	7419
chr1B	583437098	583440713	+	TraesSYM1B03G00362000	5823
chr1B	583440784	583448379	-	TraesSYM1B03G00362010	17176
chr1B	583484197	583492760	-	TraesSYM1B03G00362040	8873
chr1B	583725744	583726795	+	TraesSYM1B03G00362360	4866
chr1B	583730042	583734117	-	TraesSYM1B03G00362380	4548
chr1B	583730042	583734117	-	TraesSYM1B03G00362380	4548
chr1B	583730042	583734117	-	TraesSYM1B03G00362380	4548
chr1B	583798582	583800951	+	TraesSYM1B03G00362420	16789
chr1B	583924957	583926835	-	TraesSYM1B03G00362450	16388
chr1B	584127750	584130116	+	TraesSYM1B03G00362480	6667
chr1B	584169293	584174920	+	TraesSYM1B03G00362510	11885
chr1B	584177356	584180353	+	TraesSYM1B03G00362520	15747
chr1B	584177356	584180353	+	TraesSYM1B03G00362520	15747
chr1B	584340868	584343977	-	TraesSYM1B03G00362600	11572
chr1B	585283449	585287932	+	TraesSYM1B03G00362890	15630
chr1B	585287960	585291485	-	TraesSYM1B03G00362900	11263
chr1B	585619291	585621715	+	TraesSYM1B03G00362940	14934
chr1B	585657348	585658474	+	TraesSYM1B03G00362990	13323
chr1B	585769177	585776107	-	TraesSYM1B03G00363080	6662
chr1B	585789755	585795197	+	TraesSYM1B03G00363090	14429
chr1B	586005093	586007804	-	TraesSYM1B03G00363230	12065
chr1B	588401292	588405938	+	TraesSYM1B03G00364150	15926
chr1B	588818956	588820116	+	TraesSYM1B03G00364330	8673
chr1B	588871014	588872164	-	TraesSYM1B03G00364370	10129
chr1B	588993238	589005265	-	TraesSYM1B03G00364430	10043
chr1B	589178346	589182769	+	TraesSYM1B03G00364480	4508
chr1B	589209277	589210507	-	TraesSYM1B03G00364500	2279
chr1B	589458554	589459928	+	TraesSYM1B03G00364620	3447
chr1B	589464689	589467941	+	TraesSYM1B03G00364630	4573
chr1B	590165971	590167227	-	TraesSYM1B03G00364840	7241
chr1B	590314630	590316360	+	TraesSYM1B03G00364890	18298
chr1B	590323538	590325434	-	TraesSYM1B03G00364930	18293
chr1B	590414396	590416130	+	TraesSYM1B03G00365010	18297
chr1B	591340173	591346169	-	TraesSYM1B03G00365130	4843
chr1B	591472417	591473500	+	TraesSYM1B03G00365150	446
chr1B	591474005	591480594	-	TraesSYM1B03G00365160	7918
chr1B	591478926	591479583	+	TraesSYM1B03G00365170	895
chr1B	591562075	591570383	+	TraesSYM1B03G00365240	16212
chr1B	591570817	591573145	-	TraesSYM1B03G00365250	18291
chr1B	591997603	592002844	-	TraesSYM1B03G00365380	10169
chr1B	592021029	592023415	-	TraesSYM1B03G00365400	14297
chr1B	592071599	592074390	-	TraesSYM1B03G00365430	16827
chr1B	592071599	592074390	-	TraesSYM1B03G00365430	16827
chr1B	592862239	592866100	-	TraesSYM1B03G00365600	13968
chr1B	593044858	593047346	-	TraesSYM1B03G00365750	10456
chr1B	593044858	593047346	-	TraesSYM1B03G00365750	10456
chr1B	593834410	593847245	-	TraesSYM1B03G00366010	11114
chr1B	594276494	594282356	-	TraesSYM1B03G00366330	12152
chr1B	595622829	595627289	-	TraesSYM1B03G00366710	4748
chr1B	595887935	595889795	-	TraesSYM1B03G00366810	11455
chr1B	596405767	596406935	-	TraesSYM1B03G00366990	18070
chr1B	596464900	596465884	+	TraesSYM1B03G00367040	986
chr1B	596473626	596474214	+	TraesSYM1B03G00367050	15558
chr1B	596648130	596651613	-	TraesSYM1B03G00367090	4971
chr1B	597187466	597188219	+	TraesSYM1B03G00367180	10773
chr1B	597569640	597574127	+	TraesSYM1B03G00367320	10729
chr1B	597575157	597578101	-	TraesSYM1B03G00367330	3139
chr1B	597586270	597590647	-	TraesSYM1B03G00367350	15629
chr1B	597671244	597675577	+	TraesSYM1B03G00367400	7960
chr1B	597676826	597678715	-	TraesSYM1B03G00367410	188
chr1B	597680962	597682058	-	TraesSYM1B03G00367420	15557
chr1B	597791146	597791555	-	TraesSYM1B03G00367470	1983
chr1B	597921812	597925600	+	TraesSYM1B03G00367530	9673
chr1B	597927056	597931082	+	TraesSYM1B03G00367540	9117
chr1B	597952027	597954652	-	TraesSYM1B03G00367560	6695
chr1B	598309506	598311890	+	TraesSYM1B03G00367610	14789
chr1B	598842135	598843796	-	TraesSYM1B03G00367790	9321
chr1B	598842135	598843796	-	TraesSYM1B03G00367790	9321
chr1B	599375257	599377355	+	TraesSYM1B03G00368050	10239
chr1B	599484558	599486811	+	TraesSYM1B03G00368130	10799
chr1B	599488546	599491995	+	TraesSYM1B03G00368140	12743
chr1B	599492047	599494306	-	TraesSYM1B03G00368150	1372
chr1B	600151941	600155204	+	TraesSYM1B03G00368640	15726
chr1B	601083306	601086106	+	TraesSYM1B03G00368960	10139
chr1B	601095833	601101451	+	TraesSYM1B03G00368970	1306
chr1B	601834834	601836711	+	TraesSYM1B03G00369380	16650
chr1B	602430699	602432345	-	TraesSYM1B03G00369460	16734
chr1B	602572748	602573395	-	TraesSYM1B03G00369560	15633
chr1B	603252351	603254830	-	TraesSYM1B03G00369880	10783
chr1B	603384452	603386442	+	TraesSYM1B03G00370010	17744
chr1B	603389181	603399748	+	TraesSYM1B03G00370020	15565
chr1B	603402934	603406800	+	TraesSYM1B03G00370050	11629
chr1B	604405615	604412438	-	TraesSYM1B03G00370480	16408
chr1B	604416530	604421244	+	TraesSYM1B03G00370510	11541
chr1B	604639945	604644920	+	TraesSYM1B03G00370560	11772
chr1B	604653408	604655538	-	TraesSYM1B03G00370580	13211
chr1B	605083746	605090613	-	TraesSYM1B03G00370760	4544
chr1B	605093723	605095939	+	TraesSYM1B03G00370770	13923
chr1B	606007365	606010237	-	TraesSYM1B03G00371150	15715
chr1B	606382854	606390705	-	TraesSYM1B03G00371350	5015
chr1B	606558915	606560284	+	TraesSYM1B03G00371470	2289
chr1B	606696417	606700016	+	TraesSYM1B03G00371520	13124
chr1B	608565316	608569369	+	TraesSYM1B03G00372190	2743
chr1B	608569956	608573413	-	TraesSYM1B03G00372200	11960
chr1B	608983950	608986580	+	TraesSYM1B03G00372300	17683
chr1B	609028815	609030919	-	TraesSYM1B03G00372310	16427
chr1B	610182823	610186838	+	TraesSYM1B03G00372570	8011
chr1B	610189342	610193540	+	TraesSYM1B03G00372580	9128
chr1B	610193677	610197983	-	TraesSYM1B03G00372590	8793
chr1B	610198041	610199147	+	TraesSYM1B03G00372600	1726
chr1B	610199461	610204844	-	TraesSYM1B03G00372610	12195
chr1B	611530096	611537668	+	TraesSYM1B03G00373130	12831
chr1B	612866541	612869574	+	TraesSYM1B03G00373570	8943
chr1B	612879177	612881068	+	TraesSYM1B03G00373580	16109
chr1B	612968644	612982008	+	TraesSYM1B03G00373620	4024
chr1B	612996632	612998549	+	TraesSYM1B03G00373670	843
chr1B	613009340	613012889	-	TraesSYM1B03G00373680	17149
chr1B	613211381	613215373	-	TraesSYM1B03G00373730	12670
chr1B	613306664	613312456	+	TraesSYM1B03G00373800	6589
chr1B	613340551	613342023	+	TraesSYM1B03G00373870	6953
chr1B	613401846	613404902	-	TraesSYM1B03G00373880	10905
chr1B	613415601	613419282	-	TraesSYM1B03G00373910	8804
chr1B	613907566	613908584	+	TraesSYM1B03G00374000	13971
chr1B	614003990	614005076	+	TraesSYM1B03G00374030	13972
chr1B	614078728	614083163	-	TraesSYM1B03G00374070	4471
chr1B	614240989	614245990	-	TraesSYM1B03G00374150	6426
chr1B	614247857	614253058	+	TraesSYM1B03G00374160	4468
chr1B	614253861	614254705	+	TraesSYM1B03G00374170	4209
chr1B	614664403	614670218	+	TraesSYM1B03G00374290	14102
chr1B	614871359	614873951	+	TraesSYM1B03G00374380	10613
chr1B	614896830	614898919	+	TraesSYM1B03G00374390	10614
chr1B	614994365	615002420	+	TraesSYM1B03G00374460	11983
chr1B	615002244	615006029	-	TraesSYM1B03G00374470	12484
chr1B	615705362	615706914	+	TraesSYM1B03G00374760	17935
chr1B	616100342	616102013	-	TraesSYM1B03G00374960	17934
chr1B	616582088	616586196	-	TraesSYM1B03G00375100	9062
chr1B	617767467	617774034	+	TraesSYM1B03G00375480	16703
chr1B	617774461	617781005	-	TraesSYM1B03G00375490	5416
chr1B	618848594	618850015	-	TraesSYM1B03G00375900	15677
chr1B	619356762	619360954	+	TraesSYM1B03G00376160	8416
chr1B	621538707	621544598	+	TraesSYM1B03G00376950	16493
chr1B	621889669	621892587	-	TraesSYM1B03G00377010	1505
chr1B	621922320	621924367	-	TraesSYM1B03G00377020	16483
chr1B	622013186	622014234	+	TraesSYM1B03G00377110	12805
chr1B	622396911	622402652	-	TraesSYM1B03G00377300	11436
chr1B	622406492	622413761	-	TraesSYM1B03G00377320	14910
chr1B	622508319	622513042	-	TraesSYM1B03G00377400	2741
chr1B	622640016	622641263	+	TraesSYM1B03G00377470	10130
chr1B	622645729	622648667	-	TraesSYM1B03G00377490	15789
chr1B	623530719	623530856	+	TraesSYM1B03G00377930	15138
chr1B	623598676	623602486	+	TraesSYM1B03G00378030	14058
chr1B	623598676	623602486	+	TraesSYM1B03G00378030	14058
chr1B	623598676	623602486	+	TraesSYM1B03G00378030	14058
chr1B	624228746	624235588	+	TraesSYM1B03G00378210	3061
chr1B	624235650	624238957	-	TraesSYM1B03G00378220	3352
chr1B	624383348	624386249	+	TraesSYM1B03G00378330	13398
chr1B	625066607	625071606	-	TraesSYM1B03G00378600	8599
chr1B	625210580	625212487	-	TraesSYM1B03G00378660	13411
chr1B	625210580	625212487	-	TraesSYM1B03G00378660	13411
chr1B	625403336	625405886	+	TraesSYM1B03G00378730	1460
chr1B	625565194	625568326	-	TraesSYM1B03G00378900	1685
chr1B	625596171	625597756	+	TraesSYM1B03G00378950	16243
chr1B	625602148	625605040	-	TraesSYM1B03G00378960	14838
chr1B	625651020	625654149	+	TraesSYM1B03G00379040	13881
chr1B	625722518	625725915	+	TraesSYM1B03G00379060	10527
chr1B	625728574	625732449	-	TraesSYM1B03G00379080	9812
chr1B	625748059	625749345	-	TraesSYM1B03G00379100	14925
chr1B	626390715	626400296	+	TraesSYM1B03G00379600	10172
chr1B	626408712	626413602	-	TraesSYM1B03G00379610	1679
chr1B	626536730	626538216	-	TraesSYM1B03G00379660	2416
chr1B	626546673	626548145	-	TraesSYM1B03G00379670	5418
chr1B	626770766	626772805	+	TraesSYM1B03G00379690	14163
chr1B	627607365	627609903	+	TraesSYM1B03G00379990	7335
chr1B	627667219	627671119	+	TraesSYM1B03G00380040	6282
chr1B	627713878	627719211	-	TraesSYM1B03G00380100	7669
chr1B	628125717	628126875	-	TraesSYM1B03G00380170	7847
chr1B	628140687	628145397	-	TraesSYM1B03G00380210	2801
chr1B	628140687	628145397	-	TraesSYM1B03G00380210	2801
chr1B	628883410	628885535	-	TraesSYM1B03G00380800	1011
chr1B	629516468	629518715	-	TraesSYM1B03G00381170	10440
chr1B	629650799	629652723	+	TraesSYM1B03G00381250	11372
chr1B	630095152	630096117	-	TraesSYM1B03G00381450	7858
chr1B	630334101	630338203	-	TraesSYM1B03G00381610	11086
chr1B	632288406	632289069	+	TraesSYM1B03G00382280	15430
chr1B	632831614	632835874	+	TraesSYM1B03G00382470	9802
chr1B	633325239	633328224	-	TraesSYM1B03G00382880	6362
chr1B	633325239	633328224	-	TraesSYM1B03G00382880	6362
chr1B	633493669	633498628	+	TraesSYM1B03G00382960	10279
chr1B	633516943	633517737	-	TraesSYM1B03G00382970	12072
chr1B	633526940	633529810	+	TraesSYM1B03G00382980	6557
chr1B	634491325	634492862	-	TraesSYM1B03G00383580	17692
chr1B	636445116	636448056	+	TraesSYM1B03G00384420	15470
chr1B	636988099	636989615	-	TraesSYM1B03G00384650	10935
chr1B	637866856	637874212	+	TraesSYM1B03G00385190	13372
chr1B	637953356	637960978	+	TraesSYM1B03G00385310	16002
chr1B	639426765	639428621	+	TraesSYM1B03G00386150	10755
chr1B	639426765	639428621	+	TraesSYM1B03G00386150	10755
chr1B	639577177	639581061	+	TraesSYM1B03G00386210	3534
chr1B	640659466	640663289	+	TraesSYM1B03G00386740	9925
chr1B	640776805	640778876	+	TraesSYM1B03G00386780	1770
chr1B	641138647	641143137	-	TraesSYM1B03G00387060	7759
chr1B	641138647	641143137	-	TraesSYM1B03G00387060	7759
chr1B	641519657	641522430	-	TraesSYM1B03G00387230	7260
chr1B	642186480	642190269	-	TraesSYM1B03G00387660	7883
chr1B	642197102	642200104	+	TraesSYM1B03G00387690	10184
chr1B	642279090	642281067	+	TraesSYM1B03G00387750	8828
chr1B	642707483	642709533	-	TraesSYM1B03G00388010	14996
chr1B	642714164	642717412	-	TraesSYM1B03G00388020	8711
chr1B	643067785	643072516	-	TraesSYM1B03G00388150	17611
chr1B	643148946	643153995	+	TraesSYM1B03G00388210	15179
chr1B	643154613	643157748	-	TraesSYM1B03G00388220	3187
chr1B	643173686	643174694	+	TraesSYM1B03G00388240	16195
chr1B	643206706	643209191	+	TraesSYM1B03G00388330	16352
chr1B	643352880	643356942	+	TraesSYM1B03G00388440	9606
chr1B	643754198	643764581	-	TraesSYM1B03G00388890	4499
chr1B	643834786	643838610	+	TraesSYM1B03G00388970	13500
chr1B	643906214	643907041	+	TraesSYM1B03G00388990	2212
chr1B	643907696	643910956	-	TraesSYM1B03G00389000	15248
chr1B	643938619	643939598	-	TraesSYM1B03G00389080	9922
chr1B	644139703	644141674	+	TraesSYM1B03G00389150	8722
chr1B	645422462	645424210	-	TraesSYM1B03G00389500	4130
chr1B	645804057	645805821	-	TraesSYM1B03G00389630	16485
chr1B	645969097	645969751	+	TraesSYM1B03G00389760	11756
chr1B	645969097	645969751	+	TraesSYM1B03G00389760	11756
chr1B	646018091	646029681	-	TraesSYM1B03G00389840	4588
chr1B	646018091	646029681	-	TraesSYM1B03G00389840	4588
chr1B	646170496	646174198	+	TraesSYM1B03G00389890	1545
chr1B	646193336	646194090	+	TraesSYM1B03G00389920	2491
chr1B	646210876	646215581	+	TraesSYM1B03G00389940	16369
chr1B	646233146	646233815	-	TraesSYM1B03G00389960	8510
chr1B	646367196	646370154	+	TraesSYM1B03G00389990	15364
chr1B	646422976	646424454	-	TraesSYM1B03G00390040	136
chr1B	646545426	646547411	+	TraesSYM1B03G00390070	13563
chr1B	646553306	646558395	-	TraesSYM1B03G00390100	13561
chr1B	646725570	646730906	-	TraesSYM1B03G00390210	12468
chr1B	646748430	646751095	-	TraesSYM1B03G00390240	14767
chr1B	647500116	647502066	+	TraesSYM1B03G00390800	1341
chr1B	647584476	647597553	-	TraesSYM1B03G00390880	10259
chr1B	648376916	648377814	+	TraesSYM1B03G00391350	16928
chr1B	649356924	649362480	+	TraesSYM1B03G00391680	10694
chr1B	649660876	649661996	+	TraesSYM1B03G00391810	402
chr1B	649715333	649716622	+	TraesSYM1B03G00391840	1822
chr1B	649960806	649963467	+	TraesSYM1B03G00391990	8739
chr1B	650203278	650206791	+	TraesSYM1B03G00392100	13588
chr1B	650203278	650206791	+	TraesSYM1B03G00392100	13588
chr1B	650592618	650593710	-	TraesSYM1B03G00392240	15432
chr1B	650693824	650699657	+	TraesSYM1B03G00392290	3641
chr1B	650700050	650701649	-	TraesSYM1B03G00392300	17644
chr1B	650803077	650804825	+	TraesSYM1B03G00392410	15329
chr1B	650846849	650848722	+	TraesSYM1B03G00392440	15331
chr1B	650995766	651000137	+	TraesSYM1B03G00392480	9424
chr1B	651155249	651156465	-	TraesSYM1B03G00392520	17573
chr1B	651165949	651169130	+	TraesSYM1B03G00392540	9819
chr1B	651207012	651211565	-	TraesSYM1B03G00392580	8830
chr1B	651372853	651374733	+	TraesSYM1B03G00392640	9826
chr1B	651991373	652001544	+	TraesSYM1B03G00393020	12887
chr1B	652067315	652068485	-	TraesSYM1B03G00393070	8734
chr1B	652905651	652909815	-	TraesSYM1B03G00393600	2128
chr1B	653275917	653279593	+	TraesSYM1B03G00393750	4323
chr1B	653780845	653786085	+	TraesSYM1B03G00393910	2171
chr1B	653787247	653797897	-	TraesSYM1B03G00393920	217
chr1B	653802471	653807843	-	TraesSYM1B03G00393940	16178
chr1B	655144265	655146502	-	TraesSYM1B03G00394290	6983
chr1B	655151076	655155033	-	TraesSYM1B03G00394310	8691
chr1B	655151076	655155033	-	TraesSYM1B03G00394310	8691
chr1B	655151076	655155033	-	TraesSYM1B03G00394310	8691
chr1B	655161989	655165972	-	TraesSYM1B03G00394330	1473
chr1B	655242230	655243468	+	TraesSYM1B03G00394360	16915
chr1B	655242230	655243468	+	TraesSYM1B03G00394360	16915
chr1B	655360524	655367090	+	TraesSYM1B03G00394480	12539
chr1B	656012625	656021065	+	TraesSYM1B03G00394650	10550
chr1B	656499106	656504759	+	TraesSYM1B03G00394910	14503
chr1B	657147786	657149174	+	TraesSYM1B03G00395240	15422
chr1B	657157301	657158604	+	TraesSYM1B03G00395270	15423
chr1B	657203473	657207931	+	TraesSYM1B03G00395290	12791
chr1B	657931140	657942624	-	TraesSYM1B03G00395670	2797
chr1B	657951015	657955995	+	TraesSYM1B03G00395690	7326
chr1B	658021197	658024420	+	TraesSYM1B03G00395710	14080
chr1B	658090391	658091841	-	TraesSYM1B03G00395760	404
chr1B	658372942	658374870	+	TraesSYM1B03G00395840	3857
chr1B	658417995	658419197	+	TraesSYM1B03G00395880	16849
chr1B	658503578	658504880	+	TraesSYM1B03G00395940	16852
chr1B	658507236	658508289	+	TraesSYM1B03G00395960	16858
chr1B	659243309	659249497	-	TraesSYM1B03G00396410	14202
chr1B	659552907	659556608	-	TraesSYM1B03G00396530	6706
chr1B	659687768	659692073	+	TraesSYM1B03G00396570	8532
chr1B	659722711	659725784	-	TraesSYM1B03G00396610	1528
chr1B	660921137	660926550	+	TraesSYM1B03G00397010	14294
chr1B	660941092	660944216	+	TraesSYM1B03G00397050	15884
chr1B	661330490	661333993	+	TraesSYM1B03G00397180	2661
chr1B	661343686	661350195	+	TraesSYM1B03G00397220	12595
chr1B	661513658	661519678	-	TraesSYM1B03G00397320	7272
chr1B	661566487	661567575	-	TraesSYM1B03G00397360	1565
chr1B	661598156	661599092	+	TraesSYM1B03G00397410	3048
chr1B	661794432	661795052	-	TraesSYM1B03G00397560	8357
chr1B	661812566	661817326	-	TraesSYM1B03G00397600	5597
chr1B	661898209	661903491	+	TraesSYM1B03G00397620	16176
chr1B	661907949	661911372	-	TraesSYM1B03G00397640	14349
chr1B	662293222	662296887	-	TraesSYM1B03G00397750	17249
chr1B	662573880	662575185	-	TraesSYM1B03G00397910	12249
chr1B	662773173	662776852	-	TraesSYM1B03G00397970	5734
chr1B	663069579	663073240	-	TraesSYM1B03G00398100	15042
chr1B	663104749	663105315	-	TraesSYM1B03G00398130	3502
chr1B	663344765	663350780	-	TraesSYM1B03G00398180	9616
chr1B	663356494	663357175	-	TraesSYM1B03G00398200	3884
chr1B	663694768	663697262	+	TraesSYM1B03G00398520	1381
chr1B	663704377	663712667	+	TraesSYM1B03G00398530	6548
chr1B	663859734	663860985	-	TraesSYM1B03G00398580	6002
chr1B	664036961	664042591	+	TraesSYM1B03G00398710	10465
chr1B	664097982	664100833	+	TraesSYM1B03G00398760	1076
chr1B	664101008	664104679	-	TraesSYM1B03G00398770	10393
chr1B	664201806	664203017	+	TraesSYM1B03G00398830	3684
chr1B	664447866	664449895	+	TraesSYM1B03G00398950	2717
chr1B	664584139	664586246	-	TraesSYM1B03G00399050	17805
chr1B	664662552	664667688	-	TraesSYM1B03G00399100	12546
chr1B	664721241	664722049	+	TraesSYM1B03G00399170	12545
