Chr	Start	End	Strand	Gene	TriadGrp
chr2D	619385788	619397720	+	TraesMAC2D03G01286930	14223
chr2D	619557183	619565915	-	TraesMAC2D03G01287110	14224
chr2D	619557183	619565915	-	TraesMAC2D03G01287110	14224
chr2D	619900902	619903950	+	TraesMAC2D03G01287210	8075
chr2D	619986943	619989329	-	TraesMAC2D03G01287340	15038
chr2D	619989405	619993852	+	TraesMAC2D03G01287350	8732
chr2D	619994740	619998595	-	TraesMAC2D03G01287360	12930
chr2D	620394206	620397772	+	TraesMAC2D03G01287410	12614
chr2D	621155256	621158195	-	TraesMAC2D03G01287780	8723
chr2D	621321527	621322675	-	TraesMAC2D03G01287890	13807
chr2D	621344343	621345660	-	TraesMAC2D03G01287930	223
chr2D	621381051	621382646	+	TraesMAC2D03G01287980	362
chr2D	621407232	621410641	+	TraesMAC2D03G01287990	13400
chr2D	621420550	621428464	+	TraesMAC2D03G01288000	13723
chr2D	621608006	621612227	+	TraesMAC2D03G01288010	2649
chr2D	621613145	621617186	+	TraesMAC2D03G01288020	9653
chr2D	621718673	621723513	+	TraesMAC2D03G01288080	12962
chr2D	621833928	621837133	+	TraesMAC2D03G01288140	12961
chr2D	621840828	621843807	+	TraesMAC2D03G01288150	11056
chr2D	622503846	622506081	+	TraesMAC2D03G01288510	9541
chr2D	623152666	623156322	-	TraesMAC2D03G01288700	13399
chr2D	623152666	623156322	-	TraesMAC2D03G01288700	13399
chr2D	623822282	623825975	-	TraesMAC2D03G01289040	10302
chr2D	624123488	624127091	-	TraesMAC2D03G01289190	1516
chr2D	624584284	624585373	+	TraesMAC2D03G01289520	15707
chr2D	624584284	624585373	+	TraesMAC2D03G01289520	15707
chr2D	624733936	624738878	-	TraesMAC2D03G01289560	10383
chr2D	624742067	624742935	-	TraesMAC2D03G01289570	5486
chr2D	624781166	624786880	+	TraesMAC2D03G01289590	751
chr2D	624818851	624820336	-	TraesMAC2D03G01289640	636
chr2D	624881842	624884015	+	TraesMAC2D03G01289710	7364
chr2D	624881842	624884015	+	TraesMAC2D03G01289710	7364
chr2D	624884053	624891318	-	TraesMAC2D03G01289720	6313
chr2D	624924181	624928874	+	TraesMAC2D03G01289740	10700
chr2D	624933837	624934940	+	TraesMAC2D03G01289760	4059
chr2D	624933837	624934940	+	TraesMAC2D03G01289760	4059
chr2D	625122200	625125473	+	TraesMAC2D03G01289850	3711
chr2D	625220263	625224232	+	TraesMAC2D03G01289920	8505
chr2D	626014986	626021189	+	TraesMAC2D03G01290470	17243
chr2D	626330314	626334158	+	TraesMAC2D03G01290590	5502
chr2D	627480384	627482183	-	TraesMAC2D03G01291510	2794
chr2D	627521122	627540648	-	TraesMAC2D03G01291530	3973
chr2D	627557376	627559741	+	TraesMAC2D03G01291540	12108
chr2D	627643062	627643496	+	TraesMAC2D03G01291600	5387
chr2D	627643062	627643496	+	TraesMAC2D03G01291600	5387
chr2D	627732646	627734705	-	TraesMAC2D03G01291640	12227
chr2D	627732646	627734705	-	TraesMAC2D03G01291640	12227
chr2D	627745604	627747755	+	TraesMAC2D03G01291650	16087
chr2D	628893625	628900496	+	TraesMAC2D03G01292100	4631
chr2D	628893625	628900496	+	TraesMAC2D03G01292100	4631
chr2D	629132754	629134591	-	TraesMAC2D03G01292240	791
chr2D	629142136	629146068	+	TraesMAC2D03G01292250	5197
chr2D	629142136	629146068	+	TraesMAC2D03G01292250	5197
chr2D	629146693	629148025	-	TraesMAC2D03G01292260	13987
chr2D	629262444	629264428	-	TraesMAC2D03G01292340	1523
chr2D	630216371	630220245	-	TraesMAC2D03G01292690	12180
chr2D	630424569	630429634	+	TraesMAC2D03G01292750	9777
chr2D	630914766	630916190	+	TraesMAC2D03G01293170	17956
chr2D	631017047	631018135	-	TraesMAC2D03G01293250	1120
chr2D	631061595	631065358	-	TraesMAC2D03G01293290	2373
chr2D	631153668	631158112	+	TraesMAC2D03G01293320	12253
chr2D	631357734	631366330	-	TraesMAC2D03G01293390	6384
chr2D	631559598	631562365	-	TraesMAC2D03G01293520	15692
chr2D	631586186	631588404	+	TraesMAC2D03G01293540	14029
chr2D	631586186	631588404	+	TraesMAC2D03G01293540	14029
chr2D	631735041	631741323	+	TraesMAC2D03G01293600	12345
chr2D	631777776	631784540	+	TraesMAC2D03G01293610	8149
chr2D	631777776	631784540	+	TraesMAC2D03G01293610	8149
chr2D	631788085	631789451	-	TraesMAC2D03G01293620	18143
chr2D	632099377	632100968	+	TraesMAC2D03G01293850	10581
chr2D	632099377	632100968	+	TraesMAC2D03G01293850	10581
chr2D	632158156	632163164	+	TraesMAC2D03G01293980	8279
chr2D	632163738	632166185	+	TraesMAC2D03G01293990	14976
chr2D	632169180	632171984	+	TraesMAC2D03G01294000	8310
chr2D	632169180	632171984	+	TraesMAC2D03G01294000	8310
chr2D	632171941	632175212	-	TraesMAC2D03G01294010	17129
chr2D	632370642	632372617	-	TraesMAC2D03G01294220	6331
chr2D	632482982	632484850	+	TraesMAC2D03G01294310	16367
chr2D	632482982	632484850	+	TraesMAC2D03G01294310	16367
chr2D	632497301	632502376	-	TraesMAC2D03G01294350	7316
chr2D	632503580	632508528	-	TraesMAC2D03G01294360	4509
chr2D	632503580	632508528	-	TraesMAC2D03G01294360	4509
chr2D	632508714	632512276	-	TraesMAC2D03G01294370	5780
chr2D	632520311	632523208	+	TraesMAC2D03G01294380	5431
chr2D	632542813	632546976	-	TraesMAC2D03G01294410	6576
chr2D	633753345	633761186	-	TraesMAC2D03G01295080	15549
chr2D	633956737	633958190	-	TraesMAC2D03G01295160	844
chr2D	634000602	634002083	+	TraesMAC2D03G01295170	10718
chr2D	635312299	635316449	-	TraesMAC2D03G01296120	11526
chr2D	635312299	635316449	-	TraesMAC2D03G01296120	11526
chr2D	635337625	635340828	-	TraesMAC2D03G01296170	11528
chr2D	635342819	635344420	-	TraesMAC2D03G01296180	14034
chr2D	635536233	635545712	+	TraesMAC2D03G01296310	18366
chr2D	635536233	635545712	+	TraesMAC2D03G01296310	18366
chr2D	635715684	635720660	+	TraesMAC2D03G01296410	8741
chr2D	635756336	635759935	-	TraesMAC2D03G01296440	8802
chr2D	635960176	635964494	+	TraesMAC2D03G01296540	13160
chr2D	636167132	636170071	+	TraesMAC2D03G01296730	5646
chr2D	636192895	636198704	+	TraesMAC2D03G01296750	8860
chr2D	637368709	637371506	+	TraesMAC2D03G01297780	684
chr2D	639193254	639194645	-	TraesMAC2D03G01299400	5931
chr2D	639193254	639194645	-	TraesMAC2D03G01299400	5931
chr2D	639337257	639338503	-	TraesMAC2D03G01299590	13104
chr2D	639337257	639338503	-	TraesMAC2D03G01299590	13104
chr2D	642315199	642318015	-	TraesMAC2D03G01301660	7573
chr2D	642795502	642800019	+	TraesMAC2D03G01301910	18371
chr2D	642795502	642800019	+	TraesMAC2D03G01301910	18371
chr3A	1634773	1637853	-	TraesMAC3A03G01306790	14412
chr3A	1634773	1637853	-	TraesMAC3A03G01306790	14412
chr3A	1685222	1688464	+	TraesMAC3A03G01306840	14322
chr3A	1685222	1688464	+	TraesMAC3A03G01306840	14322
chr3A	1919318	1921770	+	TraesMAC3A03G01306940	14321
chr3A	1919318	1921770	+	TraesMAC3A03G01306940	14321
chr3A	1966842	1969720	+	TraesMAC3A03G01306990	3716
chr3A	2557586	2558310	+	TraesMAC3A03G01307560	12256
chr3A	2573399	2574117	+	TraesMAC3A03G01307590	12257
chr3A	2573399	2574117	+	TraesMAC3A03G01307590	12257
chr3A	2573399	2574117	+	TraesMAC3A03G01307590	12257
chr3A	2610801	2614642	+	TraesMAC3A03G01307670	12029
chr3A	2616301	2618436	-	TraesMAC3A03G01307680	17094
chr3A	4410963	4419615	+	TraesMAC3A03G01308970	3773
chr3A	4410963	4419615	+	TraesMAC3A03G01308970	3773
chr3A	4629300	4633600	+	TraesMAC3A03G01309090	4357
chr3A	4830638	4832855	-	TraesMAC3A03G01309360	15972
chr3A	4830638	4832855	-	TraesMAC3A03G01309360	15972
chr3A	5307692	5311765	-	TraesMAC3A03G01309800	6221
chr3A	5307692	5311765	-	TraesMAC3A03G01309800	6221
chr3A	5307692	5311765	-	TraesMAC3A03G01309800	6221
chr3A	5370596	5373545	-	TraesMAC3A03G01309880	17173
chr3A	5370596	5373545	-	TraesMAC3A03G01309880	17173
chr3A	5370596	5373545	-	TraesMAC3A03G01309880	17173
chr3A	5607060	5610126	-	TraesMAC3A03G01310060	16007
chr3A	5607060	5610126	-	TraesMAC3A03G01310060	16007
chr3A	5616892	5620364	+	TraesMAC3A03G01310070	15870
chr3A	7300371	7302107	-	TraesMAC3A03G01311310	13184
chr3A	7427191	7428645	-	TraesMAC3A03G01311420	18159
chr3A	7427191	7428645	-	TraesMAC3A03G01311420	18159
chr3A	7432679	7436207	+	TraesMAC3A03G01311430	11955
chr3A	7437885	7439562	-	TraesMAC3A03G01311440	16287
chr3A	7459089	7460929	-	TraesMAC3A03G01311450	16290
chr3A	7583887	7585615	-	TraesMAC3A03G01311480	16283
chr3A	7671692	7681596	+	TraesMAC3A03G01311650	11924
chr3A	7692376	7692863	+	TraesMAC3A03G01311660	1869
chr3A	7719322	7724664	+	TraesMAC3A03G01311670	10278
chr3A	7923622	7926622	+	TraesMAC3A03G01311790	2425
chr3A	7977249	7978371	-	TraesMAC3A03G01311870	13324
chr3A	7992737	7995666	+	TraesMAC3A03G01311880	1783
chr3A	8114773	8123072	+	TraesMAC3A03G01311970	4930
chr3A	8152384	8156153	-	TraesMAC3A03G01312000	14157
chr3A	8191916	8197109	-	TraesMAC3A03G01312050	6619
chr3A	8208245	8211390	-	TraesMAC3A03G01312060	9582
chr3A	8217959	8223074	-	TraesMAC3A03G01312070	12641
chr3A	8328732	8340097	+	TraesMAC3A03G01312170	10250
chr3A	8399815	8402056	-	TraesMAC3A03G01312270	869
chr3A	8402086	8410535	-	TraesMAC3A03G01312280	5206
chr3A	8441426	8442621	+	TraesMAC3A03G01312310	11290
chr3A	8446001	8449516	-	TraesMAC3A03G01312330	7114
chr3A	8452292	8453977	-	TraesMAC3A03G01312340	7542
chr3A	8454978	8457949	-	TraesMAC3A03G01312350	7543
chr3A	8516549	8521730	-	TraesMAC3A03G01312380	8189
chr3A	8552371	8554933	+	TraesMAC3A03G01312420	10615
chr3A	8716578	8719229	-	TraesMAC3A03G01312570	3272
chr3A	8768122	8772365	-	TraesMAC3A03G01312640	12126
chr3A	8897093	8905008	-	TraesMAC3A03G01312690	9666
chr3A	8909832	8911183	+	TraesMAC3A03G01312700	1211
chr3A	8914806	8918497	+	TraesMAC3A03G01312710	8363
chr3A	8918661	8921965	-	TraesMAC3A03G01312720	6034
chr3A	8918661	8921965	-	TraesMAC3A03G01312720	6034
chr3A	8960406	8966167	-	TraesMAC3A03G01312750	6408
chr3A	9208666	9209346	+	TraesMAC3A03G01312850	7625
chr3A	9223056	9223738	+	TraesMAC3A03G01312890	7624
chr3A	9289527	9294924	-	TraesMAC3A03G01312930	6207
chr3A	9296915	9301218	+	TraesMAC3A03G01312940	8027
chr3A	9427499	9430961	+	TraesMAC3A03G01312980	9057
chr3A	10015426	10017851	+	TraesMAC3A03G01313330	16161
chr3A	11841475	11842355	-	TraesMAC3A03G01314260	629
chr3A	12319816	12321631	-	TraesMAC3A03G01314630	1296
chr3A	12329744	12333722	-	TraesMAC3A03G01314640	13397
chr3A	12391616	12396252	+	TraesMAC3A03G01314660	5385
chr3A	12437726	12443003	+	TraesMAC3A03G01314750	13133
chr3A	12533840	12535432	+	TraesMAC3A03G01314870	15065
chr3A	12563841	12567777	+	TraesMAC3A03G01314880	958
chr3A	12575865	12578204	+	TraesMAC3A03G01314900	14218
chr3A	12648557	12658750	-	TraesMAC3A03G01314980	9579
chr3A	12756121	12760487	+	TraesMAC3A03G01315050	5809
chr3A	12765501	12767807	-	TraesMAC3A03G01315060	1663
chr3A	13070817	13071505	-	TraesMAC3A03G01315210	2492
chr3A	13199763	13203701	+	TraesMAC3A03G01315250	16358
chr3A	13277276	13282046	+	TraesMAC3A03G01315310	11939
chr3A	13277276	13282046	+	TraesMAC3A03G01315310	11939
chr3A	13415573	13419198	+	TraesMAC3A03G01315410	10790
chr3A	13702996	13705713	-	TraesMAC3A03G01315610	9588
chr3A	13813956	13815167	+	TraesMAC3A03G01315770	15234
chr3A	13863932	13866840	-	TraesMAC3A03G01315870	8456
chr3A	14271082	14273376	+	TraesMAC3A03G01315930	2449
chr3A	14703023	14706181	+	TraesMAC3A03G01316070	4793
chr3A	14926236	14927218	+	TraesMAC3A03G01316180	5440
chr3A	14978002	14979969	+	TraesMAC3A03G01316260	14267
chr3A	15021612	15022136	-	TraesMAC3A03G01316300	1183
chr3A	15073126	15077462	-	TraesMAC3A03G01316330	13958
chr3A	15244598	15245460	+	TraesMAC3A03G01316420	1475
chr3A	15266499	15274307	-	TraesMAC3A03G01316450	14608
chr3A	15266499	15274307	-	TraesMAC3A03G01316450	14608
chr3A	15266499	15274307	-	TraesMAC3A03G01316450	14608
chr3A	15286753	15287655	-	TraesMAC3A03G01316460	1474
chr3A	15725747	15729357	+	TraesMAC3A03G01316660	1977
chr3A	15831290	15834785	+	TraesMAC3A03G01316770	2621
chr3A	16059599	16062659	+	TraesMAC3A03G01316830	6376
chr3A	16059599	16062659	+	TraesMAC3A03G01316830	6376
chr3A	16069757	16076641	-	TraesMAC3A03G01316850	5639
chr3A	16240662	16247081	+	TraesMAC3A03G01316880	6945
chr3A	16248109	16249710	+	TraesMAC3A03G01316890	8308
chr3A	16258614	16265723	-	TraesMAC3A03G01316910	14672
chr3A	16273834	16275868	+	TraesMAC3A03G01316920	14671
chr3A	16289567	16295975	-	TraesMAC3A03G01316940	1465
chr3A	16417595	16420256	-	TraesMAC3A03G01316970	13059
chr3A	16451794	16453673	+	TraesMAC3A03G01317000	2494
chr3A	16471278	16476227	-	TraesMAC3A03G01317010	10893
chr3A	16621325	16624205	-	TraesMAC3A03G01317120	17072
chr3A	16872066	16885121	+	TraesMAC3A03G01317210	7327
chr3A	16947407	16948059	-	TraesMAC3A03G01317280	105
chr3A	17154666	17155377	+	TraesMAC3A03G01317400	14097
chr3A	17154666	17155377	+	TraesMAC3A03G01317400	14097
chr3A	17204236	17205645	+	TraesMAC3A03G01317470	17719
chr3A	17204236	17205645	+	TraesMAC3A03G01317470	17719
chr3A	17279876	17280995	-	TraesMAC3A03G01317480	360
chr3A	17290521	17293725	-	TraesMAC3A03G01317490	1263
chr3A	17340769	17342415	-	TraesMAC3A03G01317520	58
chr3A	17340769	17342415	-	TraesMAC3A03G01317520	58
chr3A	17397098	17401369	+	TraesMAC3A03G01317540	6591
chr3A	17756167	17763742	-	TraesMAC3A03G01317780	5012
chr3A	17756167	17763742	-	TraesMAC3A03G01317780	5012
chr3A	17768104	17773228	-	TraesMAC3A03G01317790	2775
chr3A	17877238	17879724	-	TraesMAC3A03G01317840	836
chr3A	18278754	18281965	+	TraesMAC3A03G01317990	896
chr3A	18877498	18883752	+	TraesMAC3A03G01318630	1377
chr3A	19900891	19902530	+	TraesMAC3A03G01318990	14924
chr3A	19911661	19914765	-	TraesMAC3A03G01319050	5421
chr3A	20087756	20090797	+	TraesMAC3A03G01319170	14842
chr3A	20789656	20790567	+	TraesMAC3A03G01319530	6348
chr3A	24085227	24089347	+	TraesMAC3A03G01320800	7025
chr3A	24088735	24093929	-	TraesMAC3A03G01320810	5151
chr3A	24088735	24093929	-	TraesMAC3A03G01320810	5151
chr3A	24250986	24255890	+	TraesMAC3A03G01320890	2130
chr3A	24256155	24260743	-	TraesMAC3A03G01320900	7388
chr3A	24280774	24284493	+	TraesMAC3A03G01320920	11814
chr3A	24284649	24288373	-	TraesMAC3A03G01320930	15476
chr3A	24358034	24368173	-	TraesMAC3A03G01321090	16764
chr3A	24386173	24387671	-	TraesMAC3A03G01321120	3183
chr3A	24519217	24521205	-	TraesMAC3A03G01321130	15142
chr3A	24998591	25001018	-	TraesMAC3A03G01321440	16580
chr3A	25121749	25123442	+	TraesMAC3A03G01321450	10484
chr3A	26724243	26724383	-	TraesMAC3A03G01322130	15139
chr3A	26724243	26724383	-	TraesMAC3A03G01322130	15139
chr3A	26724243	26724383	-	TraesMAC3A03G01322130	15139
chr3A	28327491	28332162	+	TraesMAC3A03G01322880	16185
chr3A	28552936	28555819	+	TraesMAC3A03G01323090	2374
chr3A	28568949	28571963	+	TraesMAC3A03G01323110	5725
chr3A	28572339	28573902	-	TraesMAC3A03G01323120	2508
chr3A	28572339	28573902	-	TraesMAC3A03G01323120	2508
chr3A	28572339	28573902	-	TraesMAC3A03G01323120	2508
chr3A	28763337	28764825	-	TraesMAC3A03G01323150	5475
chr3A	29800492	29808836	-	TraesMAC3A03G01323520	11377
chr3A	31283336	31285401	-	TraesMAC3A03G01324450	17105
chr3A	31299003	31305558	-	TraesMAC3A03G01324480	6698
chr3A	31402329	31402968	+	TraesMAC3A03G01324570	953
chr3A	31421668	31428119	-	TraesMAC3A03G01324590	1252
chr3A	31464397	31465665	-	TraesMAC3A03G01324640	4178
chr3A	31567857	31570821	+	TraesMAC3A03G01324690	4318
chr3A	31649965	31652116	+	TraesMAC3A03G01324740	14147
chr3A	33161641	33161978	+	TraesMAC3A03G01325010	13114
chr3A	33182266	33182874	+	TraesMAC3A03G01325050	13113
chr3A	33190412	33193686	+	TraesMAC3A03G01325060	10728
chr3A	33198548	33199253	+	TraesMAC3A03G01325080	13111
chr3A	33292879	33293835	+	TraesMAC3A03G01325150	13112
chr3A	33295056	33295663	+	TraesMAC3A03G01325160	347
chr3A	33356076	33367638	+	TraesMAC3A03G01325220	7947
chr3A	33747076	33749225	-	TraesMAC3A03G01325400	13656
chr3A	33750283	33755777	-	TraesMAC3A03G01325410	4456
chr3A	33794990	33797140	+	TraesMAC3A03G01325470	7874
chr3A	33836326	33838495	+	TraesMAC3A03G01325490	2318
chr3A	34891783	34900126	-	TraesMAC3A03G01326400	13981
chr3A	34916477	34922719	+	TraesMAC3A03G01326410	15327
chr3A	34925512	34933694	+	TraesMAC3A03G01326420	9788
chr3A	35216971	35217475	-	TraesMAC3A03G01326600	13110
chr3A	37104114	37106821	+	TraesMAC3A03G01327470	17160
chr3A	37104114	37106821	+	TraesMAC3A03G01327470	17160
chr3A	37144338	37145125	-	TraesMAC3A03G01327500	11674
chr3A	37578436	37582580	-	TraesMAC3A03G01327580	4265
chr3A	37584184	37587460	-	TraesMAC3A03G01327590	11959
chr3A	37606992	37617694	+	TraesMAC3A03G01327600	10304
chr3A	37789259	37790512	+	TraesMAC3A03G01327650	3696
chr3A	38292401	38302771	-	TraesMAC3A03G01327910	5106
chr3A	38950158	38954590	+	TraesMAC3A03G01328260	5840
chr3A	38954786	38957028	+	TraesMAC3A03G01328270	12282
chr3A	38990990	38993825	-	TraesMAC3A03G01328340	3166
chr3A	39104047	39108932	+	TraesMAC3A03G01328350	12283
chr3A	39111411	39114729	+	TraesMAC3A03G01328360	11585
chr3A	39111411	39114729	+	TraesMAC3A03G01328360	11585
chr3A	39111411	39114729	+	TraesMAC3A03G01328360	11585
chr3A	39154812	39158663	+	TraesMAC3A03G01328390	10907
chr3A	39200821	39202441	+	TraesMAC3A03G01328490	2895
chr3A	39961762	39965418	+	TraesMAC3A03G01328880	4556
chr3A	39965695	39974704	-	TraesMAC3A03G01328890	13388
chr3A	39965695	39974704	-	TraesMAC3A03G01328890	13388
chr3A	41597987	41600265	-	TraesMAC3A03G01329300	10691
chr3A	41597987	41600265	-	TraesMAC3A03G01329300	10691
chr3A	42061264	42063619	+	TraesMAC3A03G01329500	7211
chr3A	42068196	42072103	-	TraesMAC3A03G01329510	4183
chr3A	42446711	42449562	-	TraesMAC3A03G01329600	6519
chr3A	42463534	42464725	-	TraesMAC3A03G01329610	17360
chr3A	42799074	42799852	+	TraesMAC3A03G01329730	119
chr3A	42805080	42807022	-	TraesMAC3A03G01329740	17365
chr3A	42824916	42829784	-	TraesMAC3A03G01329760	7581
chr3A	42896231	42899596	+	TraesMAC3A03G01329770	4257
chr3A	42965208	42968710	+	TraesMAC3A03G01329790	5666
chr3A	42968995	42973265	-	TraesMAC3A03G01329800	4404
chr3A	42973373	42978425	-	TraesMAC3A03G01329810	7310
chr3A	43456877	43459328	+	TraesMAC3A03G01329980	8931
chr3A	43476363	43478694	+	TraesMAC3A03G01329990	10296
chr3A	44411815	44416083	-	TraesMAC3A03G01330640	11913
chr3A	44440087	44440804	-	TraesMAC3A03G01330650	7786
chr3A	44511089	44511635	-	TraesMAC3A03G01330680	6823
chr3A	44521706	44523811	+	TraesMAC3A03G01330700	1198
chr3A	44619758	44622977	-	TraesMAC3A03G01330760	10359
chr3A	45249410	45250315	-	TraesMAC3A03G01331100	11150
chr3A	45325078	45327630	-	TraesMAC3A03G01331220	6861
chr3A	45334227	45336706	-	TraesMAC3A03G01331230	2117
chr3A	45543612	45544938	-	TraesMAC3A03G01331300	5304
chr3A	45549236	45551417	+	TraesMAC3A03G01331330	13736
chr3A	45815240	45817265	-	TraesMAC3A03G01331450	17649
chr3A	45819025	45825449	-	TraesMAC3A03G01331460	2958
chr3A	46274044	46275363	-	TraesMAC3A03G01331570	10881
chr3A	46638791	46642149	+	TraesMAC3A03G01331780	3837
chr3A	46638791	46642149	+	TraesMAC3A03G01331780	3837
chr3A	46644961	46647097	-	TraesMAC3A03G01331800	2594
chr3A	46644961	46647097	-	TraesMAC3A03G01331800	2594
chr3A	46648136	46653395	-	TraesMAC3A03G01331810	5447
chr3A	46860004	46868306	-	TraesMAC3A03G01331930	2041
chr3A	46860004	46868306	-	TraesMAC3A03G01331930	2041
chr3A	47017741	47022657	-	TraesMAC3A03G01332090	5705
chr3A	47027364	47031790	-	TraesMAC3A03G01332110	10634
chr3A	47067811	47069633	-	TraesMAC3A03G01332150	9142
chr3A	47462436	47463273	+	TraesMAC3A03G01332290	1866
chr3A	47736802	47740490	+	TraesMAC3A03G01332410	4883
chr3A	48111588	48114375	-	TraesMAC3A03G01332600	4067
chr3A	48115278	48121857	-	TraesMAC3A03G01332610	3839
chr3A	48276876	48279419	+	TraesMAC3A03G01332650	12375
chr3A	48279731	48282864	-	TraesMAC3A03G01332660	6764
chr3A	48482396	48483976	+	TraesMAC3A03G01332730	1271
chr3A	48929423	48937854	-	TraesMAC3A03G01333050	6120
chr3A	48929423	48937854	-	TraesMAC3A03G01333050	6120
chr3A	49024930	49033416	+	TraesMAC3A03G01333080	5953
chr3A	49092052	49098170	+	TraesMAC3A03G01333130	11582
chr3A	49092052	49098170	+	TraesMAC3A03G01333130	11582
chr3A	49121310	49126636	+	TraesMAC3A03G01333180	7882
chr3A	49296744	49300646	+	TraesMAC3A03G01333360	13891
chr3A	49399676	49401864	+	TraesMAC3A03G01333410	8314
chr3A	49695149	49698404	+	TraesMAC3A03G01333660	5261
chr3A	49710726	49716029	+	TraesMAC3A03G01333680	16070
chr3A	49719093	49719938	+	TraesMAC3A03G01333700	3630
chr3A	49765720	49768636	+	TraesMAC3A03G01333740	9242
chr3A	49825748	49830445	-	TraesMAC3A03G01333880	4845
chr3A	49837044	49843955	-	TraesMAC3A03G01333890	10160
chr3A	50542250	50546477	-	TraesMAC3A03G01334120	15842
chr3A	50695676	50698776	-	TraesMAC3A03G01334160	3042
chr3A	50760167	50764187	+	TraesMAC3A03G01334180	483
chr3A	51242190	51253580	+	TraesMAC3A03G01334240	12658
chr3A	51315143	51329177	+	TraesMAC3A03G01334290	8715
chr3A	51596627	51599280	+	TraesMAC3A03G01334380	3369
chr3A	51619951	51621294	-	TraesMAC3A03G01334400	13593
chr3A	52018263	52020114	+	TraesMAC3A03G01334500	16284
chr3A	52025361	52025941	+	TraesMAC3A03G01334510	16512
chr3A	52082796	52083497	+	TraesMAC3A03G01334590	9992
chr3A	52120345	52121538	+	TraesMAC3A03G01334620	17878
chr3A	52327063	52329790	+	TraesMAC3A03G01334770	1702
chr3A	53189532	53192765	-	TraesMAC3A03G01335130	16274
chr3A	53218251	53222733	+	TraesMAC3A03G01335140	9895
chr3A	53224045	53227593	+	TraesMAC3A03G01335150	3758
chr3A	53304463	53308202	-	TraesMAC3A03G01335190	17071
chr3A	53304463	53308202	-	TraesMAC3A03G01335190	17071
chr3A	53330496	53332558	+	TraesMAC3A03G01335250	1606
chr3A	54270503	54276023	+	TraesMAC3A03G01335500	9843
chr3A	54281111	54282271	-	TraesMAC3A03G01335510	798
chr3A	54896568	54900008	+	TraesMAC3A03G01335640	13622
chr3A	54902965	54907182	+	TraesMAC3A03G01335660	6620
chr3A	54907281	54910820	-	TraesMAC3A03G01335670	4261
chr3A	55018196	55021058	-	TraesMAC3A03G01335750	12813
chr3A	55018196	55021058	-	TraesMAC3A03G01335750	12813
chr3A	55018196	55021058	-	TraesMAC3A03G01335750	12813
chr3A	55322796	55324286	+	TraesMAC3A03G01335880	13826
chr3A	55322796	55324286	+	TraesMAC3A03G01335880	13826
chr3A	55395436	55396470	+	TraesMAC3A03G01335920	2382
chr3A	55408646	55413145	-	TraesMAC3A03G01335950	1233
chr3A	55673447	55674166	-	TraesMAC3A03G01335980	11918
chr3A	55738495	55744281	+	TraesMAC3A03G01336010	6930
chr3A	55849476	55851723	+	TraesMAC3A03G01336040	7263
chr3A	55882035	55894109	+	TraesMAC3A03G01336070	11581
chr3A	55882035	55894109	+	TraesMAC3A03G01336070	11581
chr3A	55882035	55894109	+	TraesMAC3A03G01336070	11581
chr3A	56112993	56116746	+	TraesMAC3A03G01336170	936
chr3A	56121060	56128222	-	TraesMAC3A03G01336190	5332
chr3A	56135508	56138504	-	TraesMAC3A03G01336210	17488
chr3A	56558653	56561599	+	TraesMAC3A03G01336390	5188
chr3A	56608302	56611974	+	TraesMAC3A03G01336460	7600
chr3A	56616668	56624386	-	TraesMAC3A03G01336470	1884
chr3A	57169039	57173609	-	TraesMAC3A03G01336650	2246
chr3A	57175910	57182401	-	TraesMAC3A03G01336660	8269
chr3A	57289395	57291287	+	TraesMAC3A03G01336750	18307
chr3A	57837227	57839892	+	TraesMAC3A03G01337130	17626
chr3A	57842695	57844926	+	TraesMAC3A03G01337140	11547
chr3A	58000351	58002685	-	TraesMAC3A03G01337260	1301
chr3A	58277750	58281545	-	TraesMAC3A03G01337460	10792
chr3A	58679898	58680944	+	TraesMAC3A03G01337550	1084
chr3A	58849064	58850662	+	TraesMAC3A03G01337610	9921
chr3A	58874552	58877435	-	TraesMAC3A03G01337640	4953
chr3A	58877528	58882107	+	TraesMAC3A03G01337650	13516
chr3A	58883868	58890794	-	TraesMAC3A03G01337660	16539
chr3A	59055444	59056105	-	TraesMAC3A03G01337740	179
chr3A	59591838	59594439	+	TraesMAC3A03G01337950	5951
chr3A	59952421	59960008	+	TraesMAC3A03G01338080	17075
chr3A	60547970	60550015	-	TraesMAC3A03G01338180	17476
chr3A	60756286	60757265	+	TraesMAC3A03G01338230	4298
chr3A	60756286	60757265	+	TraesMAC3A03G01338230	4298
chr3A	60958236	60962274	+	TraesMAC3A03G01338290	12953
chr3A	61162903	61169423	+	TraesMAC3A03G01338390	9166
chr3A	61174341	61176875	-	TraesMAC3A03G01338410	13019
chr3A	61284566	61288415	+	TraesMAC3A03G01338450	785
chr3A	61290748	61298802	-	TraesMAC3A03G01338460	2345
chr3A	61304880	61309825	+	TraesMAC3A03G01338470	3315
chr3A	62169806	62171562	+	TraesMAC3A03G01338720	13548
chr3A	62464147	62467166	+	TraesMAC3A03G01338830	12929
chr3A	63604566	63610114	-	TraesMAC3A03G01339170	18252
chr3A	63798557	63802294	+	TraesMAC3A03G01339220	13829
chr3A	64006274	64009777	-	TraesMAC3A03G01339280	12431
chr3A	64205236	64206547	-	TraesMAC3A03G01339320	17875
chr3A	64813918	64815974	+	TraesMAC3A03G01339360	9177
