Chr	Start	End	Strand	Gene	TriadGrp
chr2D	28386676	28392177	-	TraesSTA2D03G01087240	3354
chr2D	28386676	28392177	-	TraesSTA2D03G01087240	3354
chr2D	28566078	28578649	+	TraesSTA2D03G01087260	10443
chr2D	28579790	28580344	+	TraesSTA2D03G01087270	6842
chr2D	28643653	28648533	+	TraesSTA2D03G01087340	11136
chr2D	28643653	28648533	+	TraesSTA2D03G01087340	11136
chr2D	29083823	29086670	-	TraesSTA2D03G01087650	15203
chr2D	29141922	29143689	+	TraesSTA2D03G01087710	17302
chr2D	29165123	29166390	-	TraesSTA2D03G01087740	15074
chr2D	29210909	29212195	-	TraesSTA2D03G01087790	15075
chr2D	29210909	29212195	-	TraesSTA2D03G01087790	15075
chr2D	29210909	29212195	-	TraesSTA2D03G01087790	15075
chr2D	29215556	29217284	+	TraesSTA2D03G01087800	2054
chr2D	29217363	29222165	-	TraesSTA2D03G01087810	13186
chr2D	29223708	29226777	-	TraesSTA2D03G01087820	10128
chr2D	29228178	29231636	-	TraesSTA2D03G01087830	10127
chr2D	29234046	29239201	-	TraesSTA2D03G01087850	12561
chr2D	29734053	29737032	-	TraesSTA2D03G01088210	6202
chr2D	29857515	29860682	+	TraesSTA2D03G01088260	17936
chr2D	30065181	30068924	+	TraesSTA2D03G01088400	3359
chr2D	30065181	30068924	+	TraesSTA2D03G01088400	3359
chr2D	30077958	30081282	-	TraesSTA2D03G01088420	1904
chr2D	30469188	30473837	-	TraesSTA2D03G01088670	4664
chr2D	30474078	30479911	+	TraesSTA2D03G01088680	11257
chr2D	30490838	30501143	+	TraesSTA2D03G01088700	18390
chr2D	30503519	30505569	-	TraesSTA2D03G01088710	12729
chr2D	30600776	30602499	+	TraesSTA2D03G01088760	16037
chr2D	30807365	30810282	+	TraesSTA2D03G01088830	7392
chr2D	31603745	31607380	-	TraesSTA2D03G01089340	5838
chr2D	31608363	31620985	-	TraesSTA2D03G01089350	5552
chr2D	31691789	31697922	-	TraesSTA2D03G01089390	11792
chr2D	31761394	31766144	-	TraesSTA2D03G01089480	5815
chr2D	31778506	31779386	+	TraesSTA2D03G01089490	5956
chr2D	33861258	33863363	-	TraesSTA2D03G01090230	11071
chr2D	34405757	34409502	-	TraesSTA2D03G01090350	8240
chr2D	34711507	34717274	-	TraesSTA2D03G01090460	7827
chr2D	34944962	34945906	+	TraesSTA2D03G01090610	832
chr2D	35098701	35100183	-	TraesSTA2D03G01090680	11232
chr2D	35129899	35138755	+	TraesSTA2D03G01090690	7701
chr2D	35557346	35559407	+	TraesSTA2D03G01090860	13799
chr2D	35557346	35559407	+	TraesSTA2D03G01090860	13799
chr2D	35560036	35569307	-	TraesSTA2D03G01090870	8213
chr2D	35589574	35590361	-	TraesSTA2D03G01090890	42
chr2D	35589574	35590361	-	TraesSTA2D03G01090890	42
chr2D	36039937	36041332	+	TraesSTA2D03G01091340	18154
chr2D	36065670	36073982	+	TraesSTA2D03G01091380	1652
chr2D	36075680	36081099	+	TraesSTA2D03G01091390	8580
chr2D	36084056	36086498	+	TraesSTA2D03G01091410	1329
chr2D	36261291	36264276	-	TraesSTA2D03G01091450	1728
chr2D	36994227	36999114	+	TraesSTA2D03G01091840	2474
chr2D	37160355	37162425	+	TraesSTA2D03G01091970	9881
chr2D	37498212	37502044	+	TraesSTA2D03G01092150	15536
chr2D	37502441	37505112	+	TraesSTA2D03G01092160	14050
chr2D	38253679	38257825	-	TraesSTA2D03G01092450	17242
chr2D	38253710	38253901	+	TraesSTA2D03G01092460	4203
chr2D	38265512	38268914	-	TraesSTA2D03G01092490	14950
chr2D	38288131	38291378	-	TraesSTA2D03G01092530	14949
chr2D	38531199	38535089	+	TraesSTA2D03G01092700	14040
chr2D	38778314	38788450	-	TraesSTA2D03G01092880	4492
chr2D	38955850	38956983	+	TraesSTA2D03G01092990	13577
chr2D	38961898	38965065	-	TraesSTA2D03G01093000	13128
chr2D	39057826	39063966	+	TraesSTA2D03G01093020	7777
chr2D	39070775	39080776	-	TraesSTA2D03G01093030	8166
chr2D	39083296	39085824	+	TraesSTA2D03G01093040	12995
chr2D	39339842	39340946	+	TraesSTA2D03G01093150	12048
chr2D	39569009	39573881	+	TraesSTA2D03G01093380	12740
chr2D	39569009	39573881	+	TraesSTA2D03G01093380	12740
chr2D	39778508	39779115	-	TraesSTA2D03G01093540	7594
chr2D	39824146	39827630	+	TraesSTA2D03G01093600	12579
chr2D	39828431	39834561	-	TraesSTA2D03G01093610	11021
chr2D	40038916	40039610	+	TraesSTA2D03G01093780	4809
chr2D	40332705	40336115	-	TraesSTA2D03G01094000	15721
chr2D	40757796	40761452	+	TraesSTA2D03G01094380	2407
chr2D	40907021	40912632	+	TraesSTA2D03G01094440	16548
chr2D	40944010	40944855	-	TraesSTA2D03G01094480	15486
chr2D	41065096	41070110	-	TraesSTA2D03G01094500	5828
chr2D	41125405	41127175	-	TraesSTA2D03G01094530	3852
chr2D	41167253	41168839	+	TraesSTA2D03G01094570	1814
chr2D	41362249	41366319	+	TraesSTA2D03G01094690	11369
chr2D	41362249	41366319	+	TraesSTA2D03G01094690	11369
chr2D	41481627	41482555	-	TraesSTA2D03G01094750	11123
chr2D	42484246	42485197	+	TraesSTA2D03G01095350	1749
chr2D	46552731	46553899	+	TraesSTA2D03G01096980	18219
chr2D	46552731	46553899	+	TraesSTA2D03G01096980	18219
chr2D	46564641	46565355	-	TraesSTA2D03G01097020	10137
chr2D	46630584	46639439	-	TraesSTA2D03G01097080	6077
chr2D	47052759	47063346	-	TraesSTA2D03G01097260	17336
chr2D	47161892	47164125	-	TraesSTA2D03G01097310	11779
chr2D	47216176	47217244	+	TraesSTA2D03G01097360	40
chr2D	47228336	47229162	+	TraesSTA2D03G01097390	40
chr2D	47228336	47229162	+	TraesSTA2D03G01097390	40
chr2D	47256157	47259704	-	TraesSTA2D03G01097440	14827
chr2D	47256157	47259704	-	TraesSTA2D03G01097440	14827
chr2D	47340615	47344382	+	TraesSTA2D03G01097520	1323
chr2D	47346646	47348200	+	TraesSTA2D03G01097530	8705
chr2D	47350648	47353549	-	TraesSTA2D03G01097550	11484
chr2D	47743652	47750117	+	TraesSTA2D03G01097760	2406
chr2D	48139899	48142965	-	TraesSTA2D03G01097880	8072
chr2D	48771330	48782180	+	TraesSTA2D03G01098170	6630
chr2D	48782177	48783052	-	TraesSTA2D03G01098180	4875
chr2D	48795579	48805948	-	TraesSTA2D03G01098210	7417
chr2D	49542499	49549089	+	TraesSTA2D03G01098590	5143
chr2D	49836780	49843717	-	TraesSTA2D03G01098670	5608
chr2D	50085701	50086892	+	TraesSTA2D03G01098780	6850
chr2D	50186354	50191668	-	TraesSTA2D03G01098870	9374
chr2D	50481776	50486043	+	TraesSTA2D03G01098950	3975
chr2D	51296048	51301165	-	TraesSTA2D03G01099250	2108
chr2D	51393475	51394819	+	TraesSTA2D03G01099260	17877
chr2D	51569020	51572778	-	TraesSTA2D03G01099310	7290
chr2D	52449094	52455985	-	TraesSTA2D03G01099590	15383
chr2D	52449094	52455985	-	TraesSTA2D03G01099590	15383
chr2D	52874308	52877787	-	TraesSTA2D03G01099680	6271
chr2D	52878639	52888410	-	TraesSTA2D03G01099690	5119
chr2D	53384051	53389163	-	TraesSTA2D03G01099900	5663
chr2D	53494144	53498290	+	TraesSTA2D03G01099970	9204
chr2D	53501336	53502843	+	TraesSTA2D03G01099980	17026
chr2D	53735401	53740425	+	TraesSTA2D03G01100100	9893
chr2D	53740854	53742084	+	TraesSTA2D03G01100110	16939
chr2D	54254547	54256245	-	TraesSTA2D03G01100380	8389
chr2D	54406191	54408619	-	TraesSTA2D03G01100500	13412
chr2D	54422944	54425525	-	TraesSTA2D03G01100520	13414
chr2D	54422944	54425525	-	TraesSTA2D03G01100520	13414
chr2D	54430669	54432586	-	TraesSTA2D03G01100550	16308
chr2D	54455286	54457892	-	TraesSTA2D03G01100570	13054
chr2D	54512246	54515978	+	TraesSTA2D03G01100580	16309
chr2D	55296071	55309680	+	TraesSTA2D03G01100740	2083
chr2D	55311430	55313694	+	TraesSTA2D03G01100750	16122
chr2D	55479850	55482569	+	TraesSTA2D03G01100800	171
chr2D	55483950	55487529	-	TraesSTA2D03G01100810	18130
chr2D	55824262	55826048	-	TraesSTA2D03G01100940	13190
chr2D	56908929	56910694	+	TraesSTA2D03G01101290	17367
chr2D	57539126	57541019	+	TraesSTA2D03G01101500	17383
chr2D	57893937	57898325	-	TraesSTA2D03G01101600	14796
chr2D	58090604	58094557	+	TraesSTA2D03G01101650	1834
chr2D	58616956	58626109	-	TraesSTA2D03G01101980	5837
chr2D	58990740	58991845	-	TraesSTA2D03G01102130	10810
chr2D	59288831	59291792	+	TraesSTA2D03G01102230	6847
chr2D	59415299	59418427	+	TraesSTA2D03G01102360	16119
chr2D	59461074	59473483	+	TraesSTA2D03G01102440	5091
chr2D	59475967	59478430	+	TraesSTA2D03G01102450	8015
chr2D	59757511	59764228	+	TraesSTA2D03G01102610	11680
chr2D	59806832	59809371	+	TraesSTA2D03G01102670	810
chr2D	59806832	59809371	+	TraesSTA2D03G01102670	810
chr2D	59809976	59815920	+	TraesSTA2D03G01102680	15214
chr2D	59874856	59882616	+	TraesSTA2D03G01102730	10609
chr2D	60031575	60036962	+	TraesSTA2D03G01102770	8495
chr2D	60389767	60396982	-	TraesSTA2D03G01102840	13931
chr2D	60428806	60430298	-	TraesSTA2D03G01102880	1203
chr2D	60446070	60448670	+	TraesSTA2D03G01102900	3944
chr2D	60551866	60553618	+	TraesSTA2D03G01103010	2687
chr2D	61916769	61922255	-	TraesSTA2D03G01103260	11927
chr2D	61929867	61930645	-	TraesSTA2D03G01103270	11932
chr2D	61929867	61930645	-	TraesSTA2D03G01103270	11932
chr2D	61929867	61930645	-	TraesSTA2D03G01103270	11932
chr2D	62043766	62048042	+	TraesSTA2D03G01103370	16451
chr2D	62432402	62433328	-	TraesSTA2D03G01103530	8839
chr2D	62814431	62816897	-	TraesSTA2D03G01103650	5457
chr2D	62890366	62891930	+	TraesSTA2D03G01103670	1607
chr2D	63586295	63587603	+	TraesSTA2D03G01104120	9537
chr2D	64435421	64438073	+	TraesSTA2D03G01104160	11484
chr2D	64435421	64438073	+	TraesSTA2D03G01104160	11484
chr2D	64440266	64440950	+	TraesSTA2D03G01104190	16953
chr2D	64444225	64445255	-	TraesSTA2D03G01104200	2187
chr2D	64451579	64453035	-	TraesSTA2D03G01104220	3552
chr2D	64458647	64464645	-	TraesSTA2D03G01104230	3552
chr2D	64458647	64464645	-	TraesSTA2D03G01104230	3552
chr2D	64473993	64477134	-	TraesSTA2D03G01104250	10422
chr2D	64473993	64477134	-	TraesSTA2D03G01104250	10422
chr2D	64624486	64629126	+	TraesSTA2D03G01104280	17328
chr2D	64628568	64636373	-	TraesSTA2D03G01104290	7032
chr2D	64703390	64704475	+	TraesSTA2D03G01104320	17522
chr2D	64704645	64706883	-	TraesSTA2D03G01104330	11408
chr2D	64704645	64706883	-	TraesSTA2D03G01104330	11408
chr2D	64992481	64993345	-	TraesSTA2D03G01104450	8440
chr2D	65474546	65476941	+	TraesSTA2D03G01104620	2087
chr2D	65487807	65489145	-	TraesSTA2D03G01104630	10389
chr2D	65709557	65712589	-	TraesSTA2D03G01104750	8886
chr2D	65709557	65712589	-	TraesSTA2D03G01104750	8886
chr2D	65709557	65712589	-	TraesSTA2D03G01104750	8886
chr2D	65748003	65748713	+	TraesSTA2D03G01104810	8094
chr2D	65960451	65964990	+	TraesSTA2D03G01104860	9901
chr2D	65964959	65966020	-	TraesSTA2D03G01104870	16030
chr2D	65967022	65970180	-	TraesSTA2D03G01104880	17702
chr2D	66087595	66091832	-	TraesSTA2D03G01104990	11827
chr2D	66636504	66638893	+	TraesSTA2D03G01105160	6225
chr2D	66636504	66638893	+	TraesSTA2D03G01105160	6225
chr2D	66636504	66638893	+	TraesSTA2D03G01105160	6225
chr2D	66639211	66641755	-	TraesSTA2D03G01105170	5574
chr2D	67247926	67248781	+	TraesSTA2D03G01105410	7469
chr2D	67249130	67261097	-	TraesSTA2D03G01105420	10078
chr2D	67369866	67377920	-	TraesSTA2D03G01105470	6972
chr2D	67387691	67388317	+	TraesSTA2D03G01105510	4083
chr2D	67387691	67388317	+	TraesSTA2D03G01105510	4083
chr2D	67387691	67388317	+	TraesSTA2D03G01105510	4083
chr2D	67837460	67839291	+	TraesSTA2D03G01105680	626
chr2D	69229715	69235804	-	TraesSTA2D03G01106020	2800
chr2D	69307482	69308975	-	TraesSTA2D03G01106050	18274
chr2D	69359206	69362501	-	TraesSTA2D03G01106090	15053
chr2D	70134085	70135185	-	TraesSTA2D03G01106270	2857
chr2D	70436713	70440792	+	TraesSTA2D03G01106350	14196
chr2D	70440793	70445199	-	TraesSTA2D03G01106360	17016
chr2D	71114755	71119384	+	TraesSTA2D03G01106560	3428
chr2D	71174001	71175045	-	TraesSTA2D03G01106630	17555
chr2D	71230719	71233675	-	TraesSTA2D03G01106650	2153
chr2D	71234141	71240658	-	TraesSTA2D03G01106660	16453
chr2D	71646236	71655803	+	TraesSTA2D03G01106740	2991
chr2D	71655817	71658305	-	TraesSTA2D03G01106750	2221
chr2D	72409653	72411924	+	TraesSTA2D03G01106930	6554
chr2D	72467879	72470253	+	TraesSTA2D03G01107000	12848
chr2D	72467879	72470253	+	TraesSTA2D03G01107000	12848
chr2D	72471206	72477135	+	TraesSTA2D03G01107010	1740
chr2D	73171396	73174558	+	TraesSTA2D03G01107370	9002
chr2D	74461514	74464534	-	TraesSTA2D03G01107800	10948
chr2D	74487350	74488632	-	TraesSTA2D03G01107820	5967
chr2D	75347425	75348451	+	TraesSTA2D03G01108150	11655
chr2D	75839554	75842285	+	TraesSTA2D03G01108420	6479
chr2D	76640780	76641532	-	TraesSTA2D03G01108860	17708
chr2D	76693175	76699347	+	TraesSTA2D03G01108910	10704
chr2D	77153464	77155335	-	TraesSTA2D03G01109350	17796
chr2D	77153464	77155335	-	TraesSTA2D03G01109350	17796
chr2D	77517117	77518374	-	TraesSTA2D03G01109490	15171
chr2D	77667027	77668875	-	TraesSTA2D03G01109600	2840
chr2D	77667027	77668875	-	TraesSTA2D03G01109600	2840
chr2D	77838564	77841186	+	TraesSTA2D03G01109650	6562
chr2D	77847992	77859635	-	TraesSTA2D03G01109670	9533
chr2D	78614282	78617018	+	TraesSTA2D03G01109790	17217
chr2D	78614282	78617018	+	TraesSTA2D03G01109790	17217
chr2D	78621633	78623568	-	TraesSTA2D03G01109800	12570
chr2D	78623753	78626063	+	TraesSTA2D03G01109810	3710
chr2D	78636479	78640155	-	TraesSTA2D03G01109830	11429
chr2D	78653205	78656441	-	TraesSTA2D03G01109870	11428
chr2D	78662229	78665285	+	TraesSTA2D03G01109880	7663
chr2D	78667044	78669223	+	TraesSTA2D03G01109890	5359
chr2D	78688897	78693535	-	TraesSTA2D03G01109970	8899
chr2D	78780636	78784856	+	TraesSTA2D03G01109980	14374
chr2D	78780636	78784856	+	TraesSTA2D03G01109980	14374
chr2D	78935592	78945868	+	TraesSTA2D03G01110070	4496
chr2D	79075153	79076361	+	TraesSTA2D03G01110120	10075
chr2D	79077488	79082719	-	TraesSTA2D03G01110130	4777
chr2D	79187173	79192117	+	TraesSTA2D03G01110170	6739
chr2D	79426496	79428995	+	TraesSTA2D03G01110310	17625
chr2D	79434975	79436725	-	TraesSTA2D03G01110340	1110
chr2D	79680082	79689333	+	TraesSTA2D03G01110430	11586
chr2D	80316765	80322273	-	TraesSTA2D03G01110560	9120
chr2D	80428726	80431379	-	TraesSTA2D03G01110610	17132
chr2D	80483509	80484471	-	TraesSTA2D03G01110660	800
chr2D	80537446	80542438	-	TraesSTA2D03G01110710	5755
chr2D	80570577	80579129	+	TraesSTA2D03G01110740	5589
chr2D	80808121	80811708	+	TraesSTA2D03G01110800	7024
chr2D	80848819	80849819	-	TraesSTA2D03G01110840	11137
chr2D	80901692	80903573	+	TraesSTA2D03G01110940	11570
chr2D	81063845	81068145	-	TraesSTA2D03G01111010	14706
chr2D	81759104	81765957	-	TraesSTA2D03G01111200	7686
chr2D	81759104	81765957	-	TraesSTA2D03G01111200	7686
chr2D	82067396	82084573	+	TraesSTA2D03G01111270	4547
chr2D	82356578	82359895	+	TraesSTA2D03G01111400	1225
chr2D	82376486	82378960	+	TraesSTA2D03G01111420	1060
chr2D	82422487	82425408	+	TraesSTA2D03G01111440	11323
chr2D	82439490	82442755	-	TraesSTA2D03G01111450	6115
chr2D	82739764	82742201	-	TraesSTA2D03G01111530	7789
chr2D	82768405	82770664	-	TraesSTA2D03G01111580	8618
chr2D	83090931	83099598	-	TraesSTA2D03G01111770	7357
chr2D	83196016	83197222	+	TraesSTA2D03G01111800	3693
chr2D	83201636	83203303	+	TraesSTA2D03G01111820	2682
chr2D	83205443	83213374	+	TraesSTA2D03G01111830	14245
chr2D	83280495	83286905	+	TraesSTA2D03G01111880	14244
chr2D	83357786	83361492	+	TraesSTA2D03G01111910	16740
chr2D	83612421	83614131	-	TraesSTA2D03G01112200	11000
chr2D	83653780	83659321	+	TraesSTA2D03G01112210	6344
chr2D	83707862	83710599	-	TraesSTA2D03G01112250	17985
chr2D	83774846	83777760	+	TraesSTA2D03G01112260	2077
chr2D	83893877	83896749	+	TraesSTA2D03G01112340	2430
chr2D	83992438	83993220	+	TraesSTA2D03G01112380	648
chr2D	84405354	84407106	-	TraesSTA2D03G01112520	12735
chr2D	84407937	84413270	-	TraesSTA2D03G01112530	4561
chr2D	84407937	84413270	-	TraesSTA2D03G01112530	4561
chr2D	84707703	84709780	-	TraesSTA2D03G01112780	8530
chr2D	84901487	84904655	-	TraesSTA2D03G01112840	11802
chr2D	84951948	84965222	-	TraesSTA2D03G01112890	5472
chr2D	84965474	84969948	-	TraesSTA2D03G01112900	11050
chr2D	84965474	84969948	-	TraesSTA2D03G01112900	11050
chr2D	84976797	84983025	-	TraesSTA2D03G01112910	18158
chr2D	85470438	85473494	-	TraesSTA2D03G01113090	14197
chr2D	85470438	85473494	-	TraesSTA2D03G01113090	14197
chr2D	85848106	85852482	-	TraesSTA2D03G01113290	7488
chr2D	85852836	85857205	-	TraesSTA2D03G01113300	7489
chr2D	86806188	86809656	-	TraesSTA2D03G01113820	5058
chr2D	86809999	86815349	+	TraesSTA2D03G01113830	7345
chr2D	86809999	86815349	+	TraesSTA2D03G01113830	7345
chr2D	86815891	86819132	+	TraesSTA2D03G01113840	628
chr2D	86819843	86821480	-	TraesSTA2D03G01113850	10713
chr2D	86819843	86821480	-	TraesSTA2D03G01113850	10713
chr2D	86833647	86835369	-	TraesSTA2D03G01113860	12728
chr2D	86839040	86852624	-	TraesSTA2D03G01113870	10818
chr2D	87840196	87844700	+	TraesSTA2D03G01114050	9493
chr2D	87847068	87850076	-	TraesSTA2D03G01114060	11047
chr2D	87889447	87890523	+	TraesSTA2D03G01114120	14803
chr2D	87957410	87962526	+	TraesSTA2D03G01114140	12983
chr2D	87996268	88002182	-	TraesSTA2D03G01114170	8450
chr2D	88365808	88367710	+	TraesSTA2D03G01114230	6870
chr2D	89784815	89786628	-	TraesSTA2D03G01114690	12237
chr2D	90102393	90113006	-	TraesSTA2D03G01114830	5996
chr2D	91302786	91304410	+	TraesSTA2D03G01115200	5477
chr2D	91698169	91703729	-	TraesSTA2D03G01115400	3221
chr2D	91764937	91769703	+	TraesSTA2D03G01115430	8740
chr2D	91770160	91773521	-	TraesSTA2D03G01115440	13314
chr2D	91783366	91787517	-	TraesSTA2D03G01115470	9906
chr2D	91787727	91791075	+	TraesSTA2D03G01115480	6256
chr2D	91792104	91793492	+	TraesSTA2D03G01115500	14356
chr2D	91836193	91837529	+	TraesSTA2D03G01115560	14354
chr2D	91865439	91869910	-	TraesSTA2D03G01115620	16236
chr2D	92116036	92117532	+	TraesSTA2D03G01115820	14353
chr2D	92150569	92151768	+	TraesSTA2D03G01115860	14355
chr2D	92317692	92323756	+	TraesSTA2D03G01115920	7694
chr2D	92317692	92323756	+	TraesSTA2D03G01115920	7694
chr2D	92317692	92323756	+	TraesSTA2D03G01115920	7694
chr2D	92780169	92783119	-	TraesSTA2D03G01116230	60
chr2D	92780169	92783119	-	TraesSTA2D03G01116230	60
chr2D	93285913	93290327	-	TraesSTA2D03G01116350	10476
chr2D	93450141	93457286	+	TraesSTA2D03G01116430	9201
chr2D	93899198	93904910	-	TraesSTA2D03G01116520	12923
chr2D	93935214	93936022	+	TraesSTA2D03G01116540	8296
chr2D	94266426	94269137	+	TraesSTA2D03G01116610	9124
chr2D	94334044	94335515	-	TraesSTA2D03G01116650	2315
chr2D	94388111	94392590	-	TraesSTA2D03G01116690	6957
chr2D	96428881	96433480	+	TraesSTA2D03G01117110	3418
chr2D	96433699	96435924	-	TraesSTA2D03G01117120	15528
chr2D	96560752	96562450	+	TraesSTA2D03G01117150	5212
chr2D	96565463	96568096	-	TraesSTA2D03G01117160	8272
chr2D	96565463	96568096	-	TraesSTA2D03G01117160	8272
chr2D	96565463	96568096	-	TraesSTA2D03G01117160	8272
chr2D	96568131	96572453	+	TraesSTA2D03G01117170	3915
chr2D	96597356	96602619	+	TraesSTA2D03G01117190	14388
chr2D	97844498	97846998	-	TraesSTA2D03G01117460	16554
chr2D	97857712	97859995	-	TraesSTA2D03G01117480	3470
chr2D	97857712	97859995	-	TraesSTA2D03G01117480	3470
chr2D	97857712	97859995	-	TraesSTA2D03G01117480	3470
chr2D	97865204	97869534	-	TraesSTA2D03G01117490	7305
chr2D	98945525	98949083	-	TraesSTA2D03G01117740	3893
chr2D	98949188	98951450	+	TraesSTA2D03G01117750	6352
chr2D	98953634	98956259	-	TraesSTA2D03G01117770	8589
chr2D	98953634	98956259	-	TraesSTA2D03G01117770	8589
chr2D	98953634	98956259	-	TraesSTA2D03G01117770	8589
chr2D	99045749	99049023	+	TraesSTA2D03G01117780	8522
chr2D	99045749	99049023	+	TraesSTA2D03G01117780	8522
chr2D	99054186	99055567	+	TraesSTA2D03G01117790	5903
chr2D	99183351	99184705	+	TraesSTA2D03G01117820	12870
chr2D	99192715	99194049	-	TraesSTA2D03G01117850	8558
chr2D	100348576	100349187	+	TraesSTA2D03G01118180	1874
chr2D	100760914	100767782	+	TraesSTA2D03G01118240	11366
chr2D	100823036	100824806	+	TraesSTA2D03G01118280	7941
chr2D	101396303	101410387	+	TraesSTA2D03G01118450	1968
chr2D	101796451	101803275	+	TraesSTA2D03G01118530	5708
chr2D	102525247	102530255	+	TraesSTA2D03G01118710	7224
chr2D	102665204	102669205	+	TraesSTA2D03G01118750	3201
chr2D	102672384	102674319	+	TraesSTA2D03G01118770	17780
chr2D	103279904	103280694	-	TraesSTA2D03G01119080	13515
chr2D	103281610	103295678	-	TraesSTA2D03G01119090	5202
chr2D	103729629	103731223	-	TraesSTA2D03G01119180	7610
chr2D	103852582	103854717	+	TraesSTA2D03G01119210	9477
chr2D	103860041	103865877	-	TraesSTA2D03G01119240	1437
chr2D	103960896	103962850	+	TraesSTA2D03G01119280	17231
chr2D	103971746	103973746	+	TraesSTA2D03G01119300	17218
chr2D	104999719	105000352	+	TraesSTA2D03G01119590	2326
chr2D	105416063	105417993	-	TraesSTA2D03G01119740	17907
chr2D	105630190	105634078	-	TraesSTA2D03G01119860	16000
chr2D	105817070	105821058	+	TraesSTA2D03G01119880	13719
chr2D	105826625	105828977	+	TraesSTA2D03G01119890	14186
chr2D	105830690	105832936	+	TraesSTA2D03G01119900	380
chr2D	105844315	105847394	-	TraesSTA2D03G01119930	17636
chr2D	106088776	106091698	+	TraesSTA2D03G01120070	8443
chr2D	106135263	106141510	+	TraesSTA2D03G01120110	9416
chr2D	106280187	106281111	+	TraesSTA2D03G01120210	16921
chr2D	106282736	106283585	-	TraesSTA2D03G01120220	1997
chr2D	106355798	106356566	+	TraesSTA2D03G01120230	5811
chr2D	106355798	106356566	+	TraesSTA2D03G01120230	5811
chr2D	106355798	106356566	+	TraesSTA2D03G01120230	5811
chr2D	106411782	106415523	+	TraesSTA2D03G01120260	15819
chr2D	106422477	106430371	+	TraesSTA2D03G01120270	6993
chr2D	106430614	106432896	-	TraesSTA2D03G01120280	2203
chr2D	106492947	106497998	+	TraesSTA2D03G01120330	3312
chr2D	106492947	106497998	+	TraesSTA2D03G01120330	3312
chr2D	106684984	106687667	+	TraesSTA2D03G01120450	9898
chr2D	106687243	106687488	-	TraesSTA2D03G01120460	51
chr2D	106723633	106727280	-	TraesSTA2D03G01120490	14515
chr2D	109699836	109702856	+	TraesSTA2D03G01120970	16904
chr2D	109725710	109727165	-	TraesSTA2D03G01120980	9215
chr2D	109841091	109846203	+	TraesSTA2D03G01121060	9292
chr2D	109841091	109846203	+	TraesSTA2D03G01121060	9292
chr2D	109841091	109846203	+	TraesSTA2D03G01121060	9292
chr2D	109848036	109850960	-	TraesSTA2D03G01121070	8235
chr2D	109901981	109915315	-	TraesSTA2D03G01121090	8869
chr2D	109948468	109952420	-	TraesSTA2D03G01121140	10481
chr2D	110205173	110206275	-	TraesSTA2D03G01121190	6065
chr2D	110205173	110206275	-	TraesSTA2D03G01121190	6065
chr2D	110206665	110208850	-	TraesSTA2D03G01121200	17847
chr2D	110209519	110213273	-	TraesSTA2D03G01121210	3833
chr2D	110209519	110213273	-	TraesSTA2D03G01121210	3833
chr2D	110209519	110213273	-	TraesSTA2D03G01121210	3833
chr2D	110230686	110231570	-	TraesSTA2D03G01121240	5401
chr2D	110534725	110535654	+	TraesSTA2D03G01121380	16945
chr2D	110544025	110545472	+	TraesSTA2D03G01121400	1316
chr2D	110554492	110555341	-	TraesSTA2D03G01121410	1506
chr2D	110584605	110585660	+	TraesSTA2D03G01121460	15632
chr2D	110981004	110986890	+	TraesSTA2D03G01121570	6268
chr2D	111281247	111282481	-	TraesSTA2D03G01121710	12168
chr2D	111900296	111901722	+	TraesSTA2D03G01121910	17944
chr2D	112340730	112343435	+	TraesSTA2D03G01122010	8928
chr2D	112340730	112343435	+	TraesSTA2D03G01122010	8928
chr2D	112490092	112492456	+	TraesSTA2D03G01122030	9882
chr2D	112492504	112494335	-	TraesSTA2D03G01122040	17762
chr2D	112569326	112571827	+	TraesSTA2D03G01122100	8690
chr2D	113121959	113123691	+	TraesSTA2D03G01122330	18281
chr2D	113264533	113269902	+	TraesSTA2D03G01122360	4666
chr2D	113264533	113269902	+	TraesSTA2D03G01122360	4666
chr2D	113264533	113269902	+	TraesSTA2D03G01122360	4666
chr2D	113296475	113297950	-	TraesSTA2D03G01122390	398
chr2D	113473547	113474559	+	TraesSTA2D03G01122450	16520
chr2D	113473547	113474559	+	TraesSTA2D03G01122450	16520
chr2D	113619776	113625312	+	TraesSTA2D03G01122480	3625
chr2D	113631596	113635189	+	TraesSTA2D03G01122500	1420
chr2D	113635208	113636139	-	TraesSTA2D03G01122510	620
chr2D	114238032	114243189	-	TraesSTA2D03G01122670	5316
chr2D	114417023	114418905	-	TraesSTA2D03G01122730	14498
chr2D	114482822	114485235	+	TraesSTA2D03G01122790	16696
chr2D	114503383	114509094	+	TraesSTA2D03G01122810	6203
chr2D	114503383	114509094	+	TraesSTA2D03G01122810	6203
chr2D	114503383	114509094	+	TraesSTA2D03G01122810	6203
chr2D	114726196	114730947	+	TraesSTA2D03G01122900	11661
chr2D	114809805	114812287	+	TraesSTA2D03G01122970	17768
chr2D	114907283	114912391	-	TraesSTA2D03G01123030	7567
chr2D	114912622	114913736	+	TraesSTA2D03G01123040	1498
chr2D	114918918	114925461	+	TraesSTA2D03G01123050	6691
chr2D	114918918	114925461	+	TraesSTA2D03G01123050	6691
chr2D	114927665	114929696	+	TraesSTA2D03G01123060	11923
chr2D	115177019	115180579	+	TraesSTA2D03G01123100	15963
chr2D	116111099	116115420	-	TraesSTA2D03G01123310	13214
