Chr	Start	End	Strand	Gene	TriadGrp
chr2D	52394477	52396585	+	TraesLDM2D03G01112730	16939
chr2D	52907564	52909560	-	TraesLDM2D03G01112990	8389
chr2D	53059616	53062078	-	TraesLDM2D03G01113100	13412
chr2D	53076243	53078825	-	TraesLDM2D03G01113120	13414
chr2D	53076243	53078825	-	TraesLDM2D03G01113120	13414
chr2D	53083942	53085846	-	TraesLDM2D03G01113150	16308
chr2D	53108819	53111393	-	TraesLDM2D03G01113170	13054
chr2D	53165540	53168388	+	TraesLDM2D03G01113180	16309
chr2D	53959874	53973327	+	TraesLDM2D03G01113370	2083
chr2D	53975207	53977429	+	TraesLDM2D03G01113380	16122
chr2D	54139441	54142158	+	TraesLDM2D03G01113440	171
chr2D	54143549	54147215	-	TraesLDM2D03G01113450	18130
chr2D	54422543	54424184	-	TraesLDM2D03G01113570	13190
chr2D	55494048	55495952	+	TraesLDM2D03G01113920	17367
chr2D	56162546	56164439	+	TraesLDM2D03G01114140	17383
chr2D	56518798	56523331	-	TraesLDM2D03G01114240	14796
chr2D	56717287	56721186	+	TraesLDM2D03G01114300	1834
chr2D	56905356	56908618	+	TraesLDM2D03G01114370	8940
chr2D	57251402	57260550	-	TraesLDM2D03G01114620	5837
chr2D	57621170	57622249	-	TraesLDM2D03G01114770	10810
chr2D	57910956	57914151	+	TraesLDM2D03G01114880	6847
chr2D	58033776	58036790	+	TraesLDM2D03G01115010	16119
chr2D	58084590	58097264	+	TraesLDM2D03G01115060	5091
chr2D	58099380	58101902	+	TraesLDM2D03G01115070	8015
chr2D	58377260	58384155	+	TraesLDM2D03G01115250	11680
chr2D	58427252	58429773	+	TraesLDM2D03G01115310	810
chr2D	58427252	58429773	+	TraesLDM2D03G01115310	810
chr2D	58430396	58436565	+	TraesLDM2D03G01115320	15214
chr2D	58497936	58505700	+	TraesLDM2D03G01115370	10609
chr2D	58652843	58657598	+	TraesLDM2D03G01115420	8495
chr2D	59020058	59024952	-	TraesLDM2D03G01115510	13931
chr2D	59056752	59058228	-	TraesLDM2D03G01115540	1203
chr2D	59074164	59076807	+	TraesLDM2D03G01115560	3944
chr2D	59176133	59177311	+	TraesLDM2D03G01115670	2687
chr2D	60554044	60559462	-	TraesLDM2D03G01115940	11927
chr2D	60566617	60567505	-	TraesLDM2D03G01115950	11932
chr2D	60566617	60567505	-	TraesLDM2D03G01115950	11932
chr2D	60566617	60567505	-	TraesLDM2D03G01115950	11932
chr2D	60680515	60686588	+	TraesLDM2D03G01116040	16451
chr2D	61192941	61194021	-	TraesLDM2D03G01116130	8839
chr2D	61578720	61581404	-	TraesLDM2D03G01116250	5457
chr2D	61611731	61613418	+	TraesLDM2D03G01116260	1607
chr2D	62391940	62393211	+	TraesLDM2D03G01116650	9537
chr2D	62977886	62980881	+	TraesLDM2D03G01116720	11484
chr2D	62977886	62980881	+	TraesLDM2D03G01116720	11484
chr2D	62982796	62983837	+	TraesLDM2D03G01116750	16953
chr2D	63106587	63109681	-	TraesLDM2D03G01116880	10422
chr2D	63106587	63109681	-	TraesLDM2D03G01116880	10422
chr2D	63302246	63306049	+	TraesLDM2D03G01116900	17328
chr2D	63305993	63313871	-	TraesLDM2D03G01116910	7032
chr2D	63389997	63390813	+	TraesLDM2D03G01116940	17522
chr2D	63391112	63393237	-	TraesLDM2D03G01116950	11408
chr2D	63528429	63529215	-	TraesLDM2D03G01117030	8440
chr2D	64153997	64155335	-	TraesLDM2D03G01117240	10389
chr2D	64153997	64155335	-	TraesLDM2D03G01117240	10389
chr2D	64748079	64751172	-	TraesLDM2D03G01117450	8886
chr2D	64748079	64751172	-	TraesLDM2D03G01117450	8886
chr2D	64748079	64751172	-	TraesLDM2D03G01117450	8886
chr2D	64767126	64773795	-	TraesLDM2D03G01117480	11588
chr2D	64786115	64786780	+	TraesLDM2D03G01117490	8094
chr2D	65017369	65022041	+	TraesLDM2D03G01117550	9901
chr2D	65017369	65022041	+	TraesLDM2D03G01117550	9901
chr2D	65022107	65023035	-	TraesLDM2D03G01117560	16030
chr2D	65023498	65027157	-	TraesLDM2D03G01117570	17702
chr2D	65023498	65027157	-	TraesLDM2D03G01117570	17702
chr2D	65023498	65027157	-	TraesLDM2D03G01117570	17702
chr2D	65130850	65135147	-	TraesLDM2D03G01117620	11827
chr2D	65601035	65603532	+	TraesLDM2D03G01117750	6225
chr2D	65601035	65603532	+	TraesLDM2D03G01117750	6225
chr2D	65601035	65603532	+	TraesLDM2D03G01117750	6225
chr2D	65603904	65606293	-	TraesLDM2D03G01117760	5574
chr2D	66214046	66214902	+	TraesLDM2D03G01117990	7469
chr2D	66215262	66227317	-	TraesLDM2D03G01118000	10078
chr2D	66349226	66357252	-	TraesLDM2D03G01118060	6972
chr2D	66366910	66367536	+	TraesLDM2D03G01118100	4083
chr2D	66366910	66367536	+	TraesLDM2D03G01118100	4083
chr2D	66812156	66813748	+	TraesLDM2D03G01118260	626
chr2D	68214205	68220479	-	TraesLDM2D03G01118640	2800
chr2D	68341555	68344910	-	TraesLDM2D03G01118710	15053
chr2D	69116878	69118360	-	TraesLDM2D03G01118870	2857
chr2D	69419344	69423409	+	TraesLDM2D03G01118940	14196
chr2D	69423564	69427880	-	TraesLDM2D03G01118950	17016
chr2D	70097493	70102167	+	TraesLDM2D03G01119170	3428
chr2D	70156503	70157555	-	TraesLDM2D03G01119240	17555
chr2D	70213055	70215758	-	TraesLDM2D03G01119260	2153
chr2D	70216235	70222729	-	TraesLDM2D03G01119270	16453
chr2D	70620956	70630525	+	TraesLDM2D03G01119360	2991
chr2D	70630539	70633025	-	TraesLDM2D03G01119370	2221
chr2D	71385900	71388225	+	TraesLDM2D03G01119560	6554
chr2D	71443996	71446326	+	TraesLDM2D03G01119630	12848
chr2D	71447426	71453349	+	TraesLDM2D03G01119640	1740
chr2D	71575380	71578085	-	TraesLDM2D03G01119770	4035
chr2D	72172896	72176061	+	TraesLDM2D03G01120010	9002
chr2D	73468301	73471460	-	TraesLDM2D03G01120480	10948
chr2D	73495721	73496982	-	TraesLDM2D03G01120500	5967
chr2D	74307354	74309364	+	TraesLDM2D03G01120740	14456
chr2D	74367883	74368932	+	TraesLDM2D03G01120810	11655
chr2D	74866739	74869274	+	TraesLDM2D03G01121080	6479
chr2D	75672672	75673564	-	TraesLDM2D03G01121530	17708
chr2D	75725273	75731503	+	TraesLDM2D03G01121590	10704
chr2D	76179124	76181046	-	TraesLDM2D03G01122020	17796
chr2D	76554647	76555475	-	TraesLDM2D03G01122160	15171
chr2D	76703780	76705625	-	TraesLDM2D03G01122260	2840
chr2D	76868450	76871090	+	TraesLDM2D03G01122310	6562
chr2D	76877832	76889481	-	TraesLDM2D03G01122330	9533
chr2D	77645011	77647926	+	TraesLDM2D03G01122460	17217
chr2D	77645011	77647926	+	TraesLDM2D03G01122460	17217
chr2D	77652769	77654705	-	TraesLDM2D03G01122470	12570
chr2D	77654882	77657160	+	TraesLDM2D03G01122480	3710
chr2D	77667614	77671305	-	TraesLDM2D03G01122500	11429
chr2D	77688814	77691920	-	TraesLDM2D03G01122540	11428
chr2D	77697705	77700679	+	TraesLDM2D03G01122550	7663
chr2D	77702511	77704809	+	TraesLDM2D03G01122560	5359
chr2D	77724330	77729041	-	TraesLDM2D03G01122640	8899
chr2D	77816172	77820557	+	TraesLDM2D03G01122650	14374
chr2D	77816172	77820557	+	TraesLDM2D03G01122650	14374
chr2D	77816172	77820557	+	TraesLDM2D03G01122650	14374
chr2D	77972242	77981291	+	TraesLDM2D03G01122740	4496
chr2D	78111722	78112944	+	TraesLDM2D03G01122780	10075
chr2D	78114168	78119251	-	TraesLDM2D03G01122790	4777
chr2D	78224099	78229016	+	TraesLDM2D03G01122830	6739
chr2D	78458496	78460997	+	TraesLDM2D03G01122970	17625
chr2D	78466977	78468725	-	TraesLDM2D03G01123010	1110
chr2D	78709917	78719458	+	TraesLDM2D03G01123070	11586
chr2D	79345334	79350882	-	TraesLDM2D03G01123200	9120
chr2D	79456359	79459245	-	TraesLDM2D03G01123250	17132
chr2D	79456359	79459245	-	TraesLDM2D03G01123250	17132
chr2D	79506935	79507855	-	TraesLDM2D03G01123310	800
chr2D	79566045	79570927	-	TraesLDM2D03G01123360	5755
chr2D	79598599	79607257	+	TraesLDM2D03G01123390	5589
chr2D	79836271	79839874	+	TraesLDM2D03G01123450	7024
chr2D	79876973	79877936	-	TraesLDM2D03G01123490	11137
chr2D	79929574	79931262	+	TraesLDM2D03G01123580	11570
chr2D	80091113	80096354	-	TraesLDM2D03G01123660	14706
chr2D	80788733	80795437	-	TraesLDM2D03G01123850	7686
chr2D	80788733	80795437	-	TraesLDM2D03G01123850	7686
chr2D	81087506	81104431	+	TraesLDM2D03G01123910	4547
chr2D	81407915	81411304	+	TraesLDM2D03G01124060	1225
chr2D	81427756	81430979	+	TraesLDM2D03G01124080	1060
chr2D	81474021	81476760	+	TraesLDM2D03G01124100	11323
chr2D	81490954	81494160	-	TraesLDM2D03G01124110	6115
chr2D	81805025	81807455	-	TraesLDM2D03G01124180	7789
chr2D	81832681	81834926	-	TraesLDM2D03G01124230	8618
chr2D	82268366	82270034	+	TraesLDM2D03G01124450	2682
chr2D	82272248	82279605	+	TraesLDM2D03G01124460	14245
chr2D	82347071	82353011	+	TraesLDM2D03G01124510	14244
chr2D	82678397	82679985	-	TraesLDM2D03G01124840	11000
chr2D	82718856	82724297	+	TraesLDM2D03G01124850	6344
chr2D	82772989	82775731	-	TraesLDM2D03G01124890	17985
chr2D	82840096	82843030	+	TraesLDM2D03G01124900	2077
chr2D	82962143	82965012	+	TraesLDM2D03G01124980	2430
chr2D	83057379	83058083	+	TraesLDM2D03G01125030	648
chr2D	83462203	83463992	-	TraesLDM2D03G01125170	12735
chr2D	83462203	83463992	-	TraesLDM2D03G01125170	12735
chr2D	83464972	83470245	-	TraesLDM2D03G01125180	4561
chr2D	83464972	83470245	-	TraesLDM2D03G01125180	4561
chr2D	83761118	83763172	-	TraesLDM2D03G01125430	8530
chr2D	83972229	83975265	-	TraesLDM2D03G01125490	11802
chr2D	84022865	84035812	-	TraesLDM2D03G01125540	5472
chr2D	84036253	84040772	-	TraesLDM2D03G01125550	11050
chr2D	84036253	84040772	-	TraesLDM2D03G01125550	11050
chr2D	84048100	84054569	-	TraesLDM2D03G01125560	18158
chr2D	84534636	84537612	-	TraesLDM2D03G01125730	14197
chr2D	84903430	84907974	-	TraesLDM2D03G01125890	7488
chr2D	84908161	84912525	-	TraesLDM2D03G01125900	7489
chr2D	85862438	85865956	-	TraesLDM2D03G01126420	5058
chr2D	85866206	85871739	+	TraesLDM2D03G01126430	7345
chr2D	85866206	85871739	+	TraesLDM2D03G01126430	7345
chr2D	85872201	85875504	+	TraesLDM2D03G01126440	628
chr2D	85876203	85877840	-	TraesLDM2D03G01126450	10713
chr2D	85876203	85877840	-	TraesLDM2D03G01126450	10713
chr2D	85890224	85892025	-	TraesLDM2D03G01126460	12728
chr2D	85890224	85892025	-	TraesLDM2D03G01126460	12728
chr2D	85895062	85909268	-	TraesLDM2D03G01126470	10818
chr2D	86941598	86946514	+	TraesLDM2D03G01126670	9493
chr2D	86949123	86952015	-	TraesLDM2D03G01126680	11047
chr2D	86991031	86992107	+	TraesLDM2D03G01126760	14803
chr2D	87058436	87063429	+	TraesLDM2D03G01126780	12983
chr2D	87097325	87103140	-	TraesLDM2D03G01126810	8450
chr2D	87467397	87469171	+	TraesLDM2D03G01126870	6870
chr2D	88881788	88883713	-	TraesLDM2D03G01127320	12237
chr2D	89200845	89211361	-	TraesLDM2D03G01127480	5996
chr2D	90395688	90397612	+	TraesLDM2D03G01127840	5477
chr2D	90786254	90791101	-	TraesLDM2D03G01128050	3221
chr2D	90877455	90880829	-	TraesLDM2D03G01128120	13314
chr2D	90884305	90886695	-	TraesLDM2D03G01128130	9679
chr2D	90884305	90886695	-	TraesLDM2D03G01128130	9679
chr2D	90884305	90886695	-	TraesLDM2D03G01128130	9679
chr2D	90890780	90894866	-	TraesLDM2D03G01128150	9906
chr2D	90895131	90898463	+	TraesLDM2D03G01128160	6256
chr2D	90899695	90900884	+	TraesLDM2D03G01128180	14356
chr2D	90944457	90946026	+	TraesLDM2D03G01128230	14354
chr2D	90974243	90978731	-	TraesLDM2D03G01128280	16236
chr2D	91215857	91217280	+	TraesLDM2D03G01128470	14353
chr2D	91258998	91260188	+	TraesLDM2D03G01128520	14355
chr2D	91424680	91431196	+	TraesLDM2D03G01128580	7694
chr2D	91424680	91431196	+	TraesLDM2D03G01128580	7694
chr2D	92294126	92298548	-	TraesLDM2D03G01128900	10476
chr2D	92454624	92461620	+	TraesLDM2D03G01128980	9201
chr2D	92907543	92913105	-	TraesLDM2D03G01129060	12923
chr2D	92907543	92913105	-	TraesLDM2D03G01129060	12923
chr2D	92943254	92943913	+	TraesLDM2D03G01129070	8296
chr2D	93273196	93276004	+	TraesLDM2D03G01129150	9124
chr2D	93327312	93328815	-	TraesLDM2D03G01129170	2315
chr2D	93386556	93390964	-	TraesLDM2D03G01129210	6957
chr2D	95406808	95411493	+	TraesLDM2D03G01129650	3418
chr2D	95411683	95413852	-	TraesLDM2D03G01129660	15528
chr2D	95538947	95540654	+	TraesLDM2D03G01129690	5212
chr2D	95543701	95546065	-	TraesLDM2D03G01129700	8272
chr2D	95543701	95546065	-	TraesLDM2D03G01129700	8272
chr2D	95543701	95546065	-	TraesLDM2D03G01129700	8272
chr2D	95574941	95580653	+	TraesLDM2D03G01129730	14388
chr2D	96767966	96770998	-	TraesLDM2D03G01129940	16554
chr2D	96781496	96783775	-	TraesLDM2D03G01129970	3470
chr2D	96781496	96783775	-	TraesLDM2D03G01129970	3470
chr2D	96788947	96793404	-	TraesLDM2D03G01129980	7305
chr2D	97854903	97858430	-	TraesLDM2D03G01130160	3893
chr2D	97858514	97860809	+	TraesLDM2D03G01130170	6352
chr2D	97862855	97865571	-	TraesLDM2D03G01130190	8589
chr2D	97862855	97865571	-	TraesLDM2D03G01130190	8589
chr2D	97862855	97865571	-	TraesLDM2D03G01130190	8589
chr2D	97943843	97947150	+	TraesLDM2D03G01130200	8522
chr2D	97943843	97947150	+	TraesLDM2D03G01130200	8522
chr2D	97951986	97953369	+	TraesLDM2D03G01130210	5903
chr2D	98046824	98048049	+	TraesLDM2D03G01130250	12870
chr2D	98055731	98057055	-	TraesLDM2D03G01130270	8558
chr2D	99051630	99052449	+	TraesLDM2D03G01130480	1874
chr2D	99491278	99497914	+	TraesLDM2D03G01130520	11366
chr2D	99568458	99570235	+	TraesLDM2D03G01130560	7941
chr2D	100111008	100125126	+	TraesLDM2D03G01130670	1968
chr2D	100489743	100496373	+	TraesLDM2D03G01130740	5708
chr2D	100497305	100500718	-	TraesLDM2D03G01130760	12495
chr2D	101146252	101151110	+	TraesLDM2D03G01130870	9699
chr2D	101235956	101245489	+	TraesLDM2D03G01130890	7224
chr2D	101386859	101391139	+	TraesLDM2D03G01130910	3201
chr2D	101393818	101395839	+	TraesLDM2D03G01130930	17780
chr2D	101396122	101400825	-	TraesLDM2D03G01130940	4151
chr2D	102020550	102021515	-	TraesLDM2D03G01131220	13515
chr2D	102022371	102036269	-	TraesLDM2D03G01131230	5202
chr2D	102449147	102450786	-	TraesLDM2D03G01131280	7610
chr2D	102565724	102567913	+	TraesLDM2D03G01131310	9477
chr2D	102565724	102567913	+	TraesLDM2D03G01131310	9477
chr2D	102571822	102579211	-	TraesLDM2D03G01131330	1437
chr2D	102661456	102663479	+	TraesLDM2D03G01131370	17231
chr2D	102672316	102674315	+	TraesLDM2D03G01131390	17218
chr2D	103691356	103692164	+	TraesLDM2D03G01131650	2326
chr2D	104113416	104115240	-	TraesLDM2D03G01131810	17907
chr2D	104113416	104115240	-	TraesLDM2D03G01131810	17907
chr2D	104334834	104338614	-	TraesLDM2D03G01131940	16000
chr2D	104521803	104525667	+	TraesLDM2D03G01131980	13719
chr2D	104531393	104533906	+	TraesLDM2D03G01131990	14186
chr2D	104535422	104537660	+	TraesLDM2D03G01132000	380
chr2D	104548975	104552090	-	TraesLDM2D03G01132030	17636
chr2D	104792577	104795580	+	TraesLDM2D03G01132170	8443
chr2D	104838226	104844614	+	TraesLDM2D03G01132210	9416
chr2D	104978162	104979164	+	TraesLDM2D03G01132310	16921
chr2D	104980647	104981505	-	TraesLDM2D03G01132320	1997
chr2D	105053417	105054216	+	TraesLDM2D03G01132330	5811
chr2D	105053417	105054216	+	TraesLDM2D03G01132330	5811
chr2D	105053417	105054216	+	TraesLDM2D03G01132330	5811
chr2D	105108993	105112291	+	TraesLDM2D03G01132360	15819
chr2D	105119300	105127267	+	TraesLDM2D03G01132370	6993
chr2D	105127447	105129715	-	TraesLDM2D03G01132380	2203
chr2D	105190423	105195526	+	TraesLDM2D03G01132440	3312
chr2D	105382207	105384909	+	TraesLDM2D03G01132560	9898
chr2D	105384469	105384714	-	TraesLDM2D03G01132570	51
chr2D	105419507	105423150	-	TraesLDM2D03G01132600	14515
chr2D	108376566	108379586	+	TraesLDM2D03G01133070	16904
chr2D	108402447	108403905	-	TraesLDM2D03G01133090	9215
chr2D	108510296	108515264	+	TraesLDM2D03G01133170	9292
chr2D	108517081	108520141	-	TraesLDM2D03G01133180	8235
chr2D	108571807	108585120	-	TraesLDM2D03G01133200	8869
chr2D	108617960	108621989	-	TraesLDM2D03G01133250	10481
chr2D	108875069	108876175	-	TraesLDM2D03G01133310	6065
chr2D	108876495	108878750	-	TraesLDM2D03G01133320	17847
chr2D	108879424	108883192	-	TraesLDM2D03G01133330	3833
chr2D	108879424	108883192	-	TraesLDM2D03G01133330	3833
chr2D	108879424	108883192	-	TraesLDM2D03G01133330	3833
chr2D	108900402	108901336	-	TraesLDM2D03G01133360	5401
chr2D	109203213	109204105	+	TraesLDM2D03G01133510	16945
chr2D	109212405	109213852	+	TraesLDM2D03G01133530	1316
chr2D	109222581	109223442	-	TraesLDM2D03G01133550	1506
chr2D	109251744	109252584	+	TraesLDM2D03G01133590	15632
chr2D	109640641	109646783	+	TraesLDM2D03G01133700	6268
chr2D	109942084	109943482	-	TraesLDM2D03G01133840	12168
chr2D	110563863	110565280	+	TraesLDM2D03G01134020	17944
chr2D	111004059	111006561	+	TraesLDM2D03G01134120	8928
chr2D	111004059	111006561	+	TraesLDM2D03G01134120	8928
chr2D	111153202	111155797	+	TraesLDM2D03G01134140	9882
chr2D	111155673	111157505	-	TraesLDM2D03G01134150	17762
chr2D	111233401	111236195	+	TraesLDM2D03G01134210	8690
chr2D	111787115	111788879	+	TraesLDM2D03G01134450	18281
chr2D	111930269	111935720	+	TraesLDM2D03G01134480	4666
chr2D	111930269	111935720	+	TraesLDM2D03G01134480	4666
chr2D	111930269	111935720	+	TraesLDM2D03G01134480	4666
chr2D	111955675	111957615	-	TraesLDM2D03G01134510	398
chr2D	112135021	112136070	+	TraesLDM2D03G01134570	16520
chr2D	112135021	112136070	+	TraesLDM2D03G01134570	16520
chr2D	112280162	112285639	+	TraesLDM2D03G01134600	3625
chr2D	112291916	112295516	+	TraesLDM2D03G01134620	1420
chr2D	112295676	112296466	-	TraesLDM2D03G01134630	620
chr2D	112896748	112901932	-	TraesLDM2D03G01134790	5316
chr2D	113078225	113080085	-	TraesLDM2D03G01134860	14498
chr2D	113078225	113080085	-	TraesLDM2D03G01134860	14498
chr2D	113144652	113147068	+	TraesLDM2D03G01134920	16696
chr2D	113167846	113173587	+	TraesLDM2D03G01134940	6203
chr2D	113167846	113173587	+	TraesLDM2D03G01134940	6203
chr2D	113167846	113173587	+	TraesLDM2D03G01134940	6203
chr2D	113379332	113384466	+	TraesLDM2D03G01135030	11661
chr2D	113463256	113465739	+	TraesLDM2D03G01135090	17768
chr2D	113560941	113565975	-	TraesLDM2D03G01135160	7567
chr2D	113566146	113570521	+	TraesLDM2D03G01135170	1498
chr2D	113572475	113579207	+	TraesLDM2D03G01135180	6691
chr2D	113572475	113579207	+	TraesLDM2D03G01135180	6691
chr2D	113582396	113584596	+	TraesLDM2D03G01135190	11923
chr2D	113828973	113832524	+	TraesLDM2D03G01135230	15963
chr2D	114767825	114774185	-	TraesLDM2D03G01135450	13214
chr2D	114767825	114774185	-	TraesLDM2D03G01135450	13214
chr2D	114767825	114774185	-	TraesLDM2D03G01135450	13214
chr2D	114787779	114794020	-	TraesLDM2D03G01135460	14807
chr2D	114795982	114797406	-	TraesLDM2D03G01135470	16834
chr2D	114968035	114970319	-	TraesLDM2D03G01135510	7795
chr2D	115114159	115115520	-	TraesLDM2D03G01135550	15601
chr2D	115163167	115163619	+	TraesLDM2D03G01135630	159
chr2D	115177258	115184348	+	TraesLDM2D03G01135650	18294
chr2D	115303217	115305967	+	TraesLDM2D03G01135690	11943
chr2D	115339716	115344820	+	TraesLDM2D03G01135720	13907
chr2D	115339716	115344820	+	TraesLDM2D03G01135720	13907
chr2D	115734664	115738616	+	TraesLDM2D03G01135830	5289
chr2D	115734664	115738616	+	TraesLDM2D03G01135830	5289
chr2D	115756513	115758793	-	TraesLDM2D03G01135860	7650
chr2D	116156282	116164112	+	TraesLDM2D03G01135910	12086
chr2D	116385350	116386053	+	TraesLDM2D03G01135930	5099
chr2D	116385350	116386053	+	TraesLDM2D03G01135930	5099
chr2D	116461684	116466355	+	TraesLDM2D03G01135960	1253
chr2D	116461684	116466355	+	TraesLDM2D03G01135960	1253
chr2D	116752531	116756415	+	TraesLDM2D03G01135970	10155
chr2D	116763029	116768022	-	TraesLDM2D03G01135980	6447
chr2D	116777058	116780668	+	TraesLDM2D03G01135990	11479
chr2D	116791985	116794329	-	TraesLDM2D03G01136020	10964
chr2D	116791985	116794329	-	TraesLDM2D03G01136020	10964
chr2D	116791985	116794329	-	TraesLDM2D03G01136020	10964
chr2D	116795314	116799895	-	TraesLDM2D03G01136030	15896
chr2D	117029035	117031985	+	TraesLDM2D03G01136120	11821
chr2D	117362308	117363711	+	TraesLDM2D03G01136180	13549
chr2D	117844468	117846538	-	TraesLDM2D03G01136260	2718
chr2D	117878384	117880867	-	TraesLDM2D03G01136270	13312
chr2D	118211817	118214403	-	TraesLDM2D03G01136330	2990
chr2D	118806981	118808641	-	TraesLDM2D03G01136430	5461
chr2D	119365281	119370156	+	TraesLDM2D03G01136690	10046
chr2D	119381488	119382995	-	TraesLDM2D03G01136710	1638
chr2D	119477493	119477975	-	TraesLDM2D03G01136800	7588
chr2D	119477493	119477975	-	TraesLDM2D03G01136800	7588
chr2D	119484388	119488613	-	TraesLDM2D03G01136810	10559
chr2D	120086480	120088162	-	TraesLDM2D03G01137080	2481
chr2D	120089412	120092585	-	TraesLDM2D03G01137090	4533
chr2D	120093080	120098133	-	TraesLDM2D03G01137100	5537
chr2D	120098706	120104762	-	TraesLDM2D03G01137110	10674
chr2D	120303702	120307146	-	TraesLDM2D03G01137170	7990
chr2D	120500656	120501705	+	TraesLDM2D03G01137240	3513
chr2D	120813506	120815137	+	TraesLDM2D03G01137420	6880
chr2D	120816943	120822213	-	TraesLDM2D03G01137430	12933
chr2D	121069804	121070501	-	TraesLDM2D03G01137500	17714
chr2D	121157932	121158832	-	TraesLDM2D03G01137570	17707
chr2D	121325166	121328571	-	TraesLDM2D03G01137600	10602
chr2D	121330157	121336836	-	TraesLDM2D03G01137610	15130
chr2D	121537397	121539830	+	TraesLDM2D03G01137710	12242
chr2D	121573460	121579296	-	TraesLDM2D03G01137780	13860
chr2D	121573460	121579296	-	TraesLDM2D03G01137780	13860
chr2D	121646970	121653037	+	TraesLDM2D03G01137800	14249
chr2D	121934081	121942186	-	TraesLDM2D03G01137870	8176
chr2D	122094681	122095595	-	TraesLDM2D03G01137940	8764
chr2D	122217156	122223535	+	TraesLDM2D03G01137990	16621
chr2D	122217156	122223535	+	TraesLDM2D03G01137990	16621
chr2D	122364512	122370782	-	TraesLDM2D03G01138020	1647
chr2D	122379774	122384458	-	TraesLDM2D03G01138040	11636
chr2D	122531407	122533642	-	TraesLDM2D03G01138050	10320
chr2D	122822906	122833056	+	TraesLDM2D03G01138110	1746
chr2D	122850122	122851366	+	TraesLDM2D03G01138150	13118
chr2D	122916268	122918532	-	TraesLDM2D03G01138190	1876
chr2D	123255186	123258537	+	TraesLDM2D03G01138250	12569
chr2D	123255186	123258537	+	TraesLDM2D03G01138250	12569
chr2D	123278163	123280130	-	TraesLDM2D03G01138280	4922
chr2D	123283129	123290112	-	TraesLDM2D03G01138290	10859
chr2D	123345056	123346855	-	TraesLDM2D03G01138320	12205
chr2D	123638959	123641031	-	TraesLDM2D03G01138380	12204
chr2D	123645066	123645785	+	TraesLDM2D03G01138400	2228
chr2D	123986497	123990185	-	TraesLDM2D03G01138470	17039
chr2D	124329631	124330419	+	TraesLDM2D03G01138640	8797
chr2D	124346261	124349982	+	TraesLDM2D03G01138660	11120
chr2D	124689383	124692538	+	TraesLDM2D03G01138700	10513
chr2D	124857796	124858405	+	TraesLDM2D03G01138770	7678
chr2D	124998843	125001949	-	TraesLDM2D03G01138800	5141
chr2D	125398341	125400660	+	TraesLDM2D03G01138900	11784
chr2D	125820867	125827584	-	TraesLDM2D03G01139020	5213
chr2D	125820867	125827584	-	TraesLDM2D03G01139020	5213
chr2D	126113665	126118265	+	TraesLDM2D03G01139060	6394
chr2D	126121673	126123334	-	TraesLDM2D03G01139080	2149
chr2D	126371227	126375865	-	TraesLDM2D03G01139170	6060
chr2D	127106960	127107935	-	TraesLDM2D03G01139430	5885
chr2D	127106960	127107935	-	TraesLDM2D03G01139430	5885
chr2D	127111876	127114893	+	TraesLDM2D03G01139450	8128
chr2D	127117666	127120199	+	TraesLDM2D03G01139460	15745
chr2D	127182363	127190802	-	TraesLDM2D03G01139500	4321
chr2D	127579115	127580745	-	TraesLDM2D03G01139580	834
chr2D	127579115	127580745	-	TraesLDM2D03G01139580	834
chr2D	127632507	127633577	+	TraesLDM2D03G01139590	15910
chr2D	127637930	127647476	-	TraesLDM2D03G01139600	8554
chr2D	127759612	127760579	-	TraesLDM2D03G01139660	1356
chr2D	128035089	128041486	-	TraesLDM2D03G01139830	2302
chr2D	128434258	128459220	-	TraesLDM2D03G01139890	5420
chr2D	128434258	128459220	-	TraesLDM2D03G01139890	5420
chr2D	128434258	128459220	-	TraesLDM2D03G01139890	5420
chr2D	129054953	129058081	-	TraesLDM2D03G01140010	12090
chr2D	129218078	129218895	-	TraesLDM2D03G01140110	2025
chr2D	129265535	129269400	+	TraesLDM2D03G01140140	9251
chr2D	129286975	129288958	+	TraesLDM2D03G01140180	15217
chr2D	129290260	129293859	-	TraesLDM2D03G01140190	15218
chr2D	129300937	129303483	+	TraesLDM2D03G01140200	8491
chr2D	129403600	129406851	-	TraesLDM2D03G01140260	2528
chr2D	129573096	129575247	-	TraesLDM2D03G01140330	18335
chr2D	130243573	130249951	-	TraesLDM2D03G01140440	2042
chr2D	130702253	130707282	+	TraesLDM2D03G01140570	5516
chr2D	130711541	130717985	+	TraesLDM2D03G01140600	5916
chr2D	131272956	131278960	+	TraesLDM2D03G01140720	6048
chr2D	131471784	131473552	+	TraesLDM2D03G01140780	12977
chr2D	131471784	131473552	+	TraesLDM2D03G01140780	12977
chr2D	131580563	131581408	+	TraesLDM2D03G01140830	3001
chr2D	132263367	132266576	-	TraesLDM2D03G01141110	5450
chr2D	133120168	133123296	+	TraesLDM2D03G01141330	5983
chr2D	133282866	133287578	+	TraesLDM2D03G01141420	5182
chr2D	133342117	133342773	+	TraesLDM2D03G01141500	12873
chr2D	133446640	133447363	+	TraesLDM2D03G01141740	12872
chr2D	133459796	133460445	+	TraesLDM2D03G01141760	707
chr2D	133460537	133462185	-	TraesLDM2D03G01141770	15266
chr2D	133753651	133755832	+	TraesLDM2D03G01141990	924
chr2D	133756952	133762968	+	TraesLDM2D03G01142010	1064
